Natural Gas Futures Contract 4 Daily
http://www.eia.gov/beta/api/qb.cfm?sdid=NG.RNGC4.D
18:20:27 GMT-0500 (EST)
Source: Energy Information Administration
Day,Series ID: NG.RNGC4.D Dollars per Million Btu
10/27/2010,4.06
10/26/2010,4.06
10/25/2010,3.96
10/22/2010,3.98
10/21/2010,4.06
10/20/2010,4.18
10/19/2010,4.17
10/18/2010,4.17
10/15/2010,4.2
10/14/2010,4.28
10/13/2010,4.32
10/12/2010,4.3
10/11/2010,4.33
10/8/2010,4.33
10/7/2010,4.26
10/6/2010,4.4
10/5/2010,4.31
10/4/2010,4.28
10/1/2010,4.28
09/30/2010,4.31
09/29/2010,4.35
09/28/2010,4.34
09/27/2010,4.31
09/24/2010,4.44
09/23/2010,4.54
09/22/2010,4.49
09/21/2010,4.46
09/20/2010,4.42
09/17/2010,4.57
09/16/2010,4.61
09/15/2010,4.59
09/14/2010,4.6
09/13/2010,4.64
09/10/2010,4.61
09/9/2010,4.52
09/8/2010,4.53
09/7/2010,4.57
09/3/2010,4.65
09/2/2010,4.54
09/1/2010,4.58
08/31/2010,4.65
08/30/2010,4.61
08/27/2010,4.33
08/26/2010,4.4
08/25/2010,4.41
08/24/2010,4.49
08/23/2010,4.54
08/20/2010,4.61
08/19/2010,4.66
08/18/2010,4.73
08/17/2010,4.73
08/16/2010,4.73
08/13/2010,4.87
08/12/2010,4.85
08/11/2010,4.78
08/10/2010,4.82
08/9/2010,4.89
08/6/2010,5
08/5/2010,5.05
08/4/2010,5.15
08/3/2010,5.11
08/2/2010,5.15
07/30/2010,5.26
07/29/2010,5.21
07/28/2010,4.92
07/27/2010,4.9
07/26/2010,4.85
07/23/2010,4.84
07/22/2010,4.91
07/21/2010,4.8
07/20/2010,4.85
07/19/2010,4.8
07/16/2010,4.83
07/15/2010,4.89
07/14/2010,4.68
07/13/2010,4.73
07/12/2010,4.82
07/9/2010,4.84
07/8/2010,4.84
07/7/2010,4.98
07/6/2010,5.04
07/2/2010,5.04
07/1/2010,5.16
06/30/2010,4.98
06/29/2010,4.94
06/28/2010,4.85
06/25/2010,5.01
06/24/2010,4.91
06/23/2010,4.97
06/22/2010,4.91
06/21/2010,5.01
06/18/2010,5.14
06/17/2010,5.3
06/16/2010,5.14
06/15/2010,5.34
06/14/2010,5.17
06/11/2010,4.96
06/10/2010,4.84
06/9/2010,4.88
06/8/2010,5
06/7/2010,5.08
06/4/2010,4.94
06/3/2010,4.84
06/2/2010,4.63
06/1/2010,4.48
05/28/2010,4.57
05/27/2010,4.53
05/26/2010,4.31
05/25/2010,4.24
05/24/2010,4.21
05/21/2010,4.24
05/20/2010,4.32
05/19/2010,4.38
05/18/2010,4.56
05/17/2010,4.61
05/14/2010,4.53
05/13/2010,4.56
05/12/2010,4.52
05/11/2010,4.38
05/10/2010,4.43
05/7/2010,4.3
05/6/2010,4.22
05/5/2010,4.28
05/4/2010,4.31
05/3/2010,4.3
04/30/2010,4.22
04/29/2010,4.28
04/28/2010,4.57
04/27/2010,4.53
04/26/2010,4.56
04/23/2010,4.54
04/22/2010,4.43
04/21/2010,4.27
04/20/2010,4.28
04/19/2010,4.24
04/16/2010,4.33
04/15/2010,4.27
04/14/2010,4.5
04/13/2010,4.47
04/12/2010,4.35
04/9/2010,4.41
04/8/2010,4.23
04/7/2010,4.33
04/6/2010,4.5
04/5/2010,4.58
04/1/2010,4.37
03/31/2010,4.16
03/30/2010,4.24
03/29/2010,4.17
03/26/2010,4.1
03/25/2010,4.2
03/24/2010,4.31
03/23/2010,4.35
03/22/2010,4.3
03/19/2010,4.39
03/18/2010,4.32
03/17/2010,4.53
03/16/2010,4.59
03/15/2010,4.64
03/12/2010,4.63
03/11/2010,4.67
03/10/2010,4.79
03/9/2010,4.74
03/8/2010,4.75
03/5/2010,4.82
03/4/2010,4.81
03/3/2010,4.98
03/2/2010,4.93
03/1/2010,4.91
02/26/2010,5.04
02/25/2010,4.99
02/24/2010,5.01
02/23/2010,4.95
02/22/2010,5.05
02/19/2010,5.19
02/18/2010,5.3
02/17/2010,5.48
02/16/2010,5.43
02/12/2010,5.56
02/11/2010,5.52
02/10/2010,5.42
02/9/2010,5.41
02/8/2010,5.5
02/5/2010,5.6
02/4/2010,5.5
02/3/2010,5.51
02/2/2010,5.55
02/1/2010,5.52
01/29/2010,5.24
01/28/2010,5.25
01/27/2010,5.26
01/26/2010,5.46
01/25/2010,5.65
01/22/2010,5.72
01/21/2010,5.58
01/20/2010,5.49
01/19/2010,5.55
01/15/2010,5.69
01/14/2010,5.59
01/13/2010,5.71
01/12/2010,5.57
01/11/2010,5.46
01/8/2010,5.71
01/7/2010,5.74
01/6/2010,5.89
01/5/2010,5.61
01/4/2010,5.84
12/31/2009,5.55
12/30/2009,5.68
12/29/2009,5.78
12/28/2009,5.92
12/24/2009,5.67
12/23/2009,5.81
12/22/2009,5.7
12/21/2009,5.67
12/18/2009,5.78
12/17/2009,5.76
12/16/2009,5.5
12/15/2009,5.58
12/14/2009,5.45
12/11/2009,5.3
12/10/2009,5.4
12/9/2009,5.04
12/8/2009,5.23
12/7/2009,5.13
12/4/2009,4.76
12/3/2009,4.63
12/2/2009,4.72
12/1/2009,4.93
11/30/2009,5.03
11/27/2009,5.31
11/25/2009,5.29
11/24/2009,4.9
11/23/2009,4.93
11/20/2009,4.89
11/19/2009,4.85
11/18/2009,4.8
11/17/2009,5.02
11/16/2009,5.08
11/13/2009,4.9
11/12/2009,4.87
11/11/2009,4.99
11/10/2009,4.95
11/9/2009,5.12
11/6/2009,5.04
11/5/2009,5.18
11/4/2009,5.13
11/3/2009,5.28
11/2/2009,5.21
10/30/2009,5.43
10/29/2009,5.46
10/28/2009,5.48
10/27/2009,5.68
10/26/2009,5.61
10/23/2009,5.87
10/22/2009,5.98
10/21/2009,6.14
10/20/2009,6.27
10/19/2009,6.13
10/16/2009,6.07
10/15/2009,5.79
10/14/2009,5.74
10/13/2009,5.88
10/12/2009,6.12
10/9/2009,5.96
10/8/2009,6.1
10/7/2009,6.03
10/6/2009,5.96
10/5/2009,6.04
10/2/2009,5.87
10/1/2009,5.7
09/30/2009,5.99
09/29/2009,5.98
09/28/2009,5.86
09/25/2009,5.92
09/24/2009,5.85
09/23/2009,5.71
09/22/2009,5.49
09/21/2009,5.38
09/18/2009,5.57
09/17/2009,5.36
09/16/2009,5.56
09/15/2009,5.22
09/14/2009,5.27
09/11/2009,5.06
09/10/2009,5.24
09/9/2009,4.91
09/8/2009,4.9
09/4/2009,4.8
09/3/2009,4.82
09/2/2009,4.98
09/1/2009,5
08/31/2009,5.13
08/28/2009,5.21
08/27/2009,5.05
08/26/2009,5.1
08/25/2009,5.09
08/24/2009,5.13
08/21/2009,5.03
08/20/2009,5.05
08/19/2009,5.11
08/18/2009,5.11
08/17/2009,5.19
08/14/2009,5.31
08/13/2009,5.34
08/12/2009,5.41
08/11/2009,5.4
08/10/2009,5.45
08/7/2009,5.45
08/6/2009,5.49
08/5/2009,5.75
08/4/2009,5.69
08/3/2009,5.7
07/31/2009,5.36
07/30/2009,5.39
07/29/2009,4.49
07/28/2009,4.62
07/27/2009,4.7
07/24/2009,4.76
07/23/2009,4.61
07/22/2009,4.8
07/21/2009,4.72
07/20/2009,4.69
07/17/2009,4.67
07/16/2009,4.67
07/15/2009,4.34
07/14/2009,4.45
07/13/2009,4.29
07/10/2009,4.39
07/9/2009,4.43
07/8/2009,4.4
07/7/2009,4.48
07/6/2009,4.57
07/2/2009,4.69
07/1/2009,4.85
06/30/2009,4.86
06/29/2009,4.98
06/26/2009,4.45
06/25/2009,4.33
06/24/2009,4.26
06/23/2009,4.32
06/22/2009,4.38
06/19/2009,4.51
06/18/2009,4.61
06/17/2009,4.75
06/16/2009,4.63
06/15/2009,4.77
06/12/2009,4.49
06/11/2009,4.56
06/10/2009,4.31
06/9/2009,4.35
06/8/2009,4.33
06/5/2009,4.4
06/4/2009,4.3
06/3/2009,4.22
06/2/2009,4.53
06/1/2009,4.63
05/29/2009,4.21
05/28/2009,4.33
05/27/2009,3.86
05/26/2009,3.87
05/22/2009,3.87
05/21/2009,3.95
05/20/2009,4.32
05/19/2009,4.25
05/18/2009,4.47
05/15/2009,4.42
05/14/2009,4.61
05/13/2009,4.64
05/12/2009,4.73
05/11/2009,4.58
05/8/2009,4.59
05/7/2009,4.38
05/6/2009,4.2
05/5/2009,3.95
05/4/2009,4.05
05/1/2009,3.87
04/30/2009,3.72
04/29/2009,3.74
04/28/2009,3.71
04/27/2009,3.64
04/24/2009,3.68
04/23/2009,3.79
04/22/2009,3.91
04/21/2009,3.91
04/20/2009,3.95
04/17/2009,4.14
04/16/2009,4.02
04/15/2009,4.11
04/14/2009,4.12
04/13/2009,4.05
04/9/2009,4.02
04/8/2009,4.04
04/7/2009,3.96
04/6/2009,4.11
04/3/2009,4.18
04/2/2009,4.16
04/1/2009,4.08
03/31/2009,4.16
03/30/2009,4.12
03/27/2009,4.02
03/26/2009,4.31
03/25/2009,4.67
03/24/2009,4.7
03/23/2009,4.63
03/20/2009,4.56
03/19/2009,4.49
03/18/2009,4.02
03/17/2009,4.13
03/16/2009,4.18
03/13/2009,4.26
03/12/2009,4.32
03/11/2009,4.12
03/10/2009,4.18
03/9/2009,4.2
03/6/2009,4.29
03/5/2009,4.45
03/4/2009,4.67
03/3/2009,4.6
03/2/2009,4.5
02/27/2009,4.55
02/26/2009,4.45
02/25/2009,4.25
02/24/2009,4.41
02/23/2009,4.31
02/20/2009,4.25
02/19/2009,4.33
02/18/2009,4.45
