Date,lmp,wind,load,ng,coal
5/23/08 8:00 PM,35.12,476.424,33944,11.56,13.5
5/23/08 9:00 PM,28.28,499.507,34571,11.56,13.5
5/23/08 10:00 PM,23.77,489.508,33260,11.56,13.5
5/23/08 11:00 PM,21.28,494.717,30840,11.56,13.5
5/24/08 12:00 AM,12.06,491.245,28649,11.56,13.5
5/24/08 1:00 AM,17.11,498.674,27153,11.56,13.5
5/24/08 2:00 AM,-8.03,449.245,26332,11.56,13.5
5/24/08 3:00 AM,19.97,473.386,25981,11.56,13.5
5/24/08 4:00 AM,20.84,487.029,25859,11.56,13.5
5/24/08 5:00 AM,5.06,391.033,26211,11.56,13.5
5/24/08 6:00 AM,20.45,331.132,26372,11.56,13.5
5/24/08 7:00 AM,23.03,288.915,27441,11.56,13.5
5/24/08 8:00 AM,31.58,239.49,28947,11.56,13.5
5/24/08 9:00 AM,26.68,216.297,30279,11.56,13.5
5/24/08 10:00 AM,24.67,198.906,30932,11.56,13.5
5/24/08 11:00 AM,31,285.341,31102,11.56,13.5
5/24/08 12:00 PM,29.78,261.223,31076,11.56,13.5
5/24/08 1:00 PM,28.32,212.589,30904,11.56,13.5
5/24/08 2:00 PM,30.23,208.606,30580,11.56,13.5
5/24/08 3:00 PM,29.32,204.348,30526,11.56,13.5
5/24/08 4:00 PM,28.34,243.589,30512,11.56,13.5
5/24/08 5:00 PM,28.61,365.528,30530,11.56,13.5
5/24/08 6:00 PM,27.57,440.166,30202,11.56,13.5
5/24/08 7:00 PM,35.44,427.727,30005,11.56,13.5
5/24/08 8:00 PM,36.79,297.779,30254,11.56,13.5
5/24/08 9:00 PM,28.27,242.822,31355,11.56,13.5
5/24/08 10:00 PM,17.28,253.979,30383,11.56,13.5
5/24/08 11:00 PM,21.78,370.274,28614,11.56,13.5
5/25/08 12:00 AM,5.01,495.53,26809,11.56,13.5
5/25/08 1:00 AM,0,437.632,25611,11.56,13.5
5/25/08 2:00 AM,0,469.802,25052,11.56,13.5
5/25/08 3:00 AM,16.73,499.915,24721,11.56,13.5
5/25/08 4:00 AM,16.3,534.031,24735,11.56,13.5
5/25/08 5:00 AM,0,516.832,24884,11.56,13.5
5/25/08 6:00 AM,18.19,503.725,24875,11.56,13.5
5/25/08 7:00 AM,24.09,507.912,25789,11.56,13.5
5/25/08 8:00 AM,21.77,488.869,27254,11.56,13.5
5/25/08 9:00 AM,24.71,511.73,28501,11.56,13.5
5/25/08 10:00 AM,28.43,491.109,29227,11.56,13.5
5/25/08 11:00 AM,27.97,468.247,29525,11.56,13.5
5/25/08 12:00 PM,29.7,456.624,29741,11.56,13.5
5/25/08 1:00 PM,33.28,297.879,29885,11.56,13.5
5/25/08 2:00 PM,32.73,170.679,29900,11.56,13.5
5/25/08 3:00 PM,30.82,161.578,30002,11.56,13.5
5/25/08 4:00 PM,31.11,246.85,30262,11.56,13.5
5/25/08 5:00 PM,34.46,356.785,30504,11.56,13.5
5/25/08 6:00 PM,29.81,406.223,30295,11.56,13.5
5/25/08 7:00 PM,23.81,419.711,30057,11.56,13.5
5/25/08 8:00 PM,34.64,419.252,30193,11.56,13.5
5/25/08 9:00 PM,31.28,473.313,31294,11.56,13.5
5/25/08 10:00 PM,27.05,496.736,30595,11.56,13.5
5/25/08 11:00 PM,15.41,506.278,28954,11.56,13.5
5/26/08 12:00 AM,0,509.337,26773,11.56,13.5
5/26/08 1:00 AM,0,684.314,25982,11.56,13.5
5/26/08 2:00 AM,0,703.386,25435,11.56,13.5
5/26/08 3:00 AM,0,521.048,24943,11.56,13.5
5/26/08 4:00 AM,11.72,522.245,24894,11.56,13.5
5/26/08 5:00 AM,0,421.74,25170,11.56,13.5
5/26/08 6:00 AM,11.07,395.314,25085,11.56,13.5
5/26/08 7:00 AM,31.36,430.641,25564,11.56,13.5
5/26/08 8:00 AM,28.96,409.842,27224,11.56,13.5
5/26/08 9:00 AM,39.39,501.51,29015,11.56,13.5
5/26/08 10:00 AM,48.46,474.723,30776,11.56,13.5
5/26/08 11:00 AM,57.57,460.309,31900,11.56,13.5
5/26/08 12:00 PM,41.51,420.851,32706,11.56,13.5
5/26/08 1:00 PM,38.06,540.872,32966,11.56,13.5
5/26/08 2:00 PM,38.89,576.769,33239,11.56,13.5
5/26/08 3:00 PM,47.27,599.551,33513,11.56,13.5
5/26/08 4:00 PM,47.5,465.942,33832,11.56,13.5
5/26/08 5:00 PM,48.77,371.943,34267,11.56,13.5
5/26/08 6:00 PM,53.61,293.288,34325,11.56,13.5
5/26/08 7:00 PM,97.2,246.869,34456,11.56,13.5
5/26/08 8:00 PM,90.95,193.738,35087,11.56,13.5
5/26/08 9:00 PM,34.79,174.72,35938,11.56,13.5
5/26/08 10:00 PM,26.9,190.441,34904,11.56,13.5
5/26/08 11:00 PM,13.34,234.491,32448,11.56,13.5
5/27/08 12:00 AM,6.53,262.208,29975,11.85,13.5
5/27/08 1:00 AM,-10.2,306.901,28451,11.85,13.5
5/27/08 2:00 AM,21.07,358.166,27452,11.85,13.5
5/27/08 3:00 AM,-17.71,426.747,27061,11.85,13.5
5/27/08 4:00 AM,6.26,519.614,27364,11.85,13.5
5/27/08 5:00 AM,30.27,667.614,28737,11.85,13.5
5/27/08 6:00 AM,31.1,664.261,31388,11.85,13.5
5/27/08 7:00 AM,34.09,611.594,33952,11.85,13.5
5/27/08 8:00 AM,42.01,653.215,36067,11.85,13.5
5/27/08 9:00 AM,45.11,597.648,37230,11.85,13.5
5/27/08 10:00 AM,46.61,544.561,38171,11.85,13.5
5/27/08 11:00 AM,36.37,581.865,38731,11.85,13.5
5/27/08 12:00 PM,110.15,535.42,39045,11.85,13.5
5/27/08 1:00 PM,122.87,517.07,39210,11.85,13.5
5/27/08 2:00 PM,41.65,572.914,38967,11.85,13.5
5/27/08 3:00 PM,33.54,720.107,38587,11.85,13.5
5/27/08 4:00 PM,37.44,702.448,38416,11.85,13.5
5/27/08 5:00 PM,46.12,702.231,37994,11.85,13.5
5/27/08 6:00 PM,34.14,695.326,37341,11.85,13.5
5/27/08 7:00 PM,38.39,719.18,36836,11.85,13.5
5/27/08 8:00 PM,39.16,693.06,37270,11.85,13.5
5/27/08 9:00 PM,33.05,696.336,37693,11.85,13.5
5/27/08 10:00 PM,17.27,605.67,35716,11.85,13.5
5/27/08 11:00 PM,27.51,609.855,32863,11.85,13.5
5/28/08 12:00 AM,25.79,563.818,30470,11.6,13.51
5/28/08 1:00 AM,23.98,487.461,29115,11.6,13.51
5/28/08 2:00 AM,17.33,434.056,28247,11.6,13.51
5/28/08 3:00 AM,19.18,405.14,27737,11.6,13.51
5/28/08 4:00 AM,10.8,417.819,27888,11.6,13.51
5/28/08 5:00 AM,17.93,352.367,29204,11.6,13.51
5/28/08 6:00 AM,38.75,347.548,31520,11.6,13.51
5/28/08 7:00 AM,38.13,315.097,33642,11.6,13.51
5/28/08 8:00 AM,33.78,298.489,35117,11.6,13.51
5/28/08 9:00 AM,36.53,342.318,35925,11.6,13.51
5/28/08 10:00 AM,35.16,329.562,36439,11.6,13.51
5/28/08 11:00 AM,45.36,275.846,36680,11.6,13.51
5/28/08 12:00 PM,53.12,212.965,36880,11.6,13.51
5/28/08 1:00 PM,45.18,176.519,36826,11.6,13.51
5/28/08 2:00 PM,46.78,150.79,36802,11.6,13.51
5/28/08 3:00 PM,58.69,130.406,36609,11.6,13.51
5/28/08 4:00 PM,30.88,103.507,36531,11.6,13.51
5/28/08 5:00 PM,37.06,73.043,36249,11.6,13.51
5/28/08 6:00 PM,33.53,53.91,35998,11.6,13.51
5/28/08 7:00 PM,33.03,55.204,35460,11.6,13.51
5/28/08 8:00 PM,44.98,54.891,35563,11.6,13.51
5/28/08 9:00 PM,31.61,53.926,36529,11.6,13.51
5/28/08 10:00 PM,28.68,86.541,35039,11.6,13.51
5/28/08 11:00 PM,14.62,190.202,32329,11.6,13.51
5/29/08 12:00 AM,-64.92,176.175,29984,11.81,13.52
5/29/08 1:00 AM,-13.67,149.953,28636,11.81,13.52
5/29/08 2:00 AM,0,131.226,27883,11.81,13.52
5/29/08 3:00 AM,-60.33,110.48,27537,11.81,13.52
5/29/08 4:00 AM,-7.44,106.67,27899,11.81,13.52
5/29/08 5:00 AM,-19.62,144.274,29361,11.81,13.52
5/29/08 6:00 AM,32.49,176.017,31721,11.81,13.52
5/29/08 7:00 AM,41.33,180.211,33966,11.81,13.52
5/29/08 8:00 AM,41.78,125.959,35519,11.81,13.52
5/29/08 9:00 AM,63.5,50.904,36297,11.81,13.52
5/29/08 10:00 AM,77.62,39.595,36998,11.81,13.52
5/29/08 11:00 AM,82.5,24.842,37363,11.81,13.52
5/29/08 12:00 PM,94.81,41.258,37690,11.81,13.52
5/29/08 1:00 PM,95.4,79.116,37752,11.81,13.52
5/29/08 2:00 PM,76.05,98.808,37971,11.81,13.52
5/29/08 3:00 PM,76.81,125.494,37956,11.81,13.52
5/29/08 4:00 PM,69.38,95.918,38002,11.81,13.52
5/29/08 5:00 PM,65.43,103.47,37687,11.81,13.52
5/29/08 6:00 PM,53.42,91.787,37254,11.81,13.52
5/29/08 7:00 PM,59.45,117.632,36716,11.81,13.52
5/29/08 8:00 PM,70.82,264.949,36850,11.81,13.52
5/29/08 9:00 PM,33.29,337.786,37526,11.81,13.52
5/29/08 10:00 PM,27.77,430.806,35898,11.81,13.52
5/29/08 11:00 PM,17.86,437.068,32817,11.81,13.52
5/30/08 12:00 AM,5,438.449,30446,11.43,13.53
5/30/08 1:00 AM,15.01,488.067,28931,11.43,13.53
5/30/08 2:00 AM,19.63,561.457,28092,11.43,13.53
5/30/08 3:00 AM,13.75,592.856,27606,11.43,13.53
5/30/08 4:00 AM,26.5,597.141,27869,11.43,13.53
5/30/08 5:00 AM,27.51,563.468,29111,11.43,13.53
5/30/08 6:00 AM,34.64,535.702,31412,11.43,13.53
5/30/08 7:00 AM,35.49,449.262,33892,11.43,13.53
5/30/08 8:00 AM,37.38,386.909,35840,11.43,13.53
5/30/08 9:00 AM,95.34,360.284,36945,11.43,13.53
5/30/08 10:00 AM,70.81,421.857,38073,11.43,13.53
5/30/08 11:00 AM,95.51,426.771,38913,11.43,13.53
5/30/08 12:00 PM,101.05,361.276,39543,11.43,13.53
5/30/08 1:00 PM,98.02,441.519,39666,11.43,13.53
5/30/08 2:00 PM,105.01,415.543,40036,11.43,13.53
5/30/08 3:00 PM,168.02,380.803,40260,11.43,13.53
5/30/08 4:00 PM,100.37,464.562,40405,11.43,13.53
5/30/08 5:00 PM,132.03,253.225,40090,11.43,13.53
5/30/08 6:00 PM,61.1,254.796,39498,11.43,13.53
5/30/08 7:00 PM,50.01,191.935,38579,11.43,13.53
5/30/08 8:00 PM,82.91,159.422,38382,11.43,13.53
5/30/08 9:00 PM,63.26,209.515,38812,11.43,13.53
5/30/08 10:00 PM,30.26,283.445,37467,11.43,13.53
5/30/08 11:00 PM,21.37,375.049,34714,11.43,13.53
5/31/08 12:00 AM,27.64,414.706,32086,11.43,13.54
5/31/08 1:00 AM,23.24,462.61,30264,11.43,13.54
5/31/08 2:00 AM,10.98,424.696,29048,11.43,13.54
5/31/08 3:00 AM,18.03,543.69,28190,11.43,13.54
5/31/08 4:00 AM,21.08,564.707,27951,11.43,13.54
5/31/08 5:00 AM,-4.66,598.026,28239,11.43,13.54
5/31/08 6:00 AM,32.68,657.52,28543,11.43,13.54
5/31/08 7:00 AM,61.7,607.33,29882,11.43,13.54
5/31/08 8:00 AM,111.97,559.244,32024,11.43,13.54
5/31/08 9:00 AM,124.17,470.868,34183,11.43,13.54
5/31/08 10:00 AM,158.34,456.073,35843,11.43,13.54
5/31/08 11:00 AM,157.55,503.222,36878,11.43,13.54
5/31/08 12:00 PM,131.21,561.306,37208,11.43,13.54
5/31/08 1:00 PM,103.79,593.694,37376,11.43,13.54
5/31/08 2:00 PM,82.85,642.427,37344,11.43,13.54
5/31/08 3:00 PM,143.99,660.869,37347,11.43,13.54
5/31/08 4:00 PM,170.76,648.164,37421,11.43,13.54
5/31/08 5:00 PM,186.54,599.108,37474,11.43,13.54
5/31/08 6:00 PM,100.21,558.015,37217,11.43,13.54
5/31/08 7:00 PM,60.24,430.316,36445,11.43,13.54
5/31/08 8:00 PM,124.38,348.936,35829,11.43,13.54
5/31/08 9:00 PM,84.9,282.917,36373,11.43,13.54
5/31/08 10:00 PM,31.69,268.265,35281,11.43,13.54
5/31/08 11:00 PM,28.06,289.719,32894,11.43,13.54
6/1/08 12:00 AM,26.53,277.267,30326,11.43,13.55
6/1/08 1:00 AM,21.62,241.709,28418,11.43,13.55
6/1/08 2:00 AM,29.68,257.747,27234,11.43,13.55
6/1/08 3:00 AM,14.03,198.698,26419,11.43,13.55
6/1/08 4:00 AM,3.5,174.076,26041,11.43,13.55
6/1/08 5:00 AM,16.53,170.484,25942,11.43,13.55
6/1/08 6:00 AM,-1.16,158.027,25714,11.43,13.55
6/1/08 7:00 AM,31.62,122.428,26576,11.43,13.55
6/1/08 8:00 AM,34.76,132.761,28618,11.43,13.55
6/1/08 9:00 AM,65.12,204.288,30637,11.43,13.55
6/1/08 10:00 AM,53.61,250.56,32127,11.43,13.55
6/1/08 11:00 AM,106.1,253.719,33196,11.43,13.55
6/1/08 12:00 PM,48.82,239.596,34101,11.43,13.55
6/1/08 1:00 PM,56.01,204.515,34581,11.43,13.55
6/1/08 2:00 PM,61.05,221.333,34735,11.43,13.55
6/1/08 3:00 PM,33.69,242.376,34911,11.43,13.55
6/1/08 4:00 PM,50.68,322.976,35102,11.43,13.55
6/1/08 5:00 PM,43.54,188.449,35327,11.43,13.55
6/1/08 6:00 PM,54.96,173.171,35133,11.43,13.55
6/1/08 7:00 PM,39.25,178.843,34551,11.43,13.55
6/1/08 8:00 PM,138.18,162.364,34344,11.43,13.55
6/1/08 9:00 PM,35.08,134.058,35027,11.43,13.55
6/1/08 10:00 PM,32.76,105.857,34097,11.43,13.55
6/1/08 11:00 PM,32.8,111.992,31689,11.43,13.55
6/2/08 12:00 AM,21.48,111.792,29490,11.8,13.56
6/2/08 1:00 AM,6.98,116.869,28261,11.8,13.56
6/2/08 2:00 AM,4.38,130.597,27433,11.8,13.56
6/2/08 3:00 AM,21.4,134.71,27015,11.8,13.56
6/2/08 4:00 AM,23.04,133.936,27325,11.8,13.56
6/2/08 5:00 AM,18.37,126.312,28592,11.8,13.56
6/2/08 6:00 AM,36.64,123.625,30772,11.8,13.56
6/2/08 7:00 AM,50.89,90.123,33668,11.8,13.56
6/2/08 8:00 AM,65.77,58.884,36195,11.8,13.56
6/2/08 9:00 AM,100.78,51.56,37947,11.8,13.56
6/2/08 10:00 AM,100.04,45.503,39567,11.8,13.56
6/2/08 11:00 AM,97.39,48.747,40635,11.8,13.56
6/2/08 12:00 PM,81.97,48.841,41580,11.8,13.56
6/2/08 1:00 PM,115.43,51.073,42303,11.8,13.56
6/2/08 2:00 PM,150.5,58.032,42992,11.8,13.56
6/2/08 3:00 PM,136,79.918,43329,11.8,13.56
6/2/08 4:00 PM,116.09,80.461,43500,11.8,13.56
6/2/08 5:00 PM,151.56,79.435,43250,11.8,13.56
6/2/08 6:00 PM,110.76,92.196,42748,11.8,13.56
6/2/08 7:00 PM,88.4,93.685,41659,11.8,13.56
6/2/08 8:00 PM,81.86,154.446,41147,11.8,13.56
6/2/08 9:00 PM,87.57,189.085,41574,11.8,13.56
6/2/08 10:00 PM,36.12,184.09,39388,11.8,13.56
6/2/08 11:00 PM,24.6,144.786,35916,11.8,13.56
6/3/08 12:00 AM,23.97,172.277,33162,12.27,13.57
6/3/08 1:00 AM,21.86,164.64,31131,12.27,13.57
6/3/08 2:00 AM,9.39,142.668,29820,12.27,13.57
6/3/08 3:00 AM,2.96,228.347,29097,12.27,13.57
6/3/08 4:00 AM,17.42,298.646,29013,12.27,13.57
6/3/08 5:00 AM,13.24,373.137,30167,12.27,13.57
6/3/08 6:00 AM,32.88,436.198,32377,12.27,13.57
6/3/08 7:00 AM,35.08,310.103,34904,12.27,13.57
6/3/08 8:00 AM,40.97,221.771,36674,12.27,13.57
6/3/08 9:00 AM,61.8,256.392,38071,12.27,13.57
6/3/08 10:00 AM,54.28,166.436,39240,12.27,13.57
6/3/08 11:00 AM,58.4,255.169,40075,12.27,13.57
6/3/08 12:00 PM,73.35,235.137,40573,12.27,13.57
6/3/08 1:00 PM,100.36,511.571,40759,12.27,13.57
6/3/08 2:00 PM,84.44,383.986,40509,12.27,13.57
6/3/08 3:00 PM,58.95,215.465,40257,12.27,13.57
6/3/08 4:00 PM,68.57,146.856,40259,12.27,13.57
6/3/08 5:00 PM,56.59,174.212,39881,12.27,13.57
6/3/08 6:00 PM,56.04,109.58,39319,12.27,13.57
6/3/08 7:00 PM,59.01,133.684,38684,12.27,13.57
6/3/08 8:00 PM,60.94,173.23,38553,12.27,13.57
6/3/08 9:00 PM,45.61,268.553,38682,12.27,13.57
6/3/08 10:00 PM,27.61,262.922,37191,12.27,13.57
6/3/08 11:00 PM,32.45,330.812,34382,12.27,13.57
6/4/08 12:00 AM,25.52,345.672,31983,12.17,13.58
6/4/08 1:00 AM,23.29,263.852,30535,12.17,13.58
6/4/08 2:00 AM,28.78,155.852,29514,12.17,13.58
6/4/08 3:00 AM,26.86,302.118,29006,12.17,13.58
6/4/08 4:00 AM,29.86,272.603,29192,12.17,13.58
6/4/08 5:00 AM,39.24,308.735,30462,12.17,13.58
6/4/08 6:00 AM,40.46,313.046,32958,12.17,13.58
6/4/08 7:00 AM,46.63,205.361,35430,12.17,13.58
6/4/08 8:00 AM,44.51,179.238,37540,12.17,13.58
6/4/08 9:00 AM,58.95,256.407,38938,12.17,13.58
6/4/08 10:00 AM,75.75,236.567,40058,12.17,13.58
6/4/08 11:00 AM,132.79,191.778,40983,12.17,13.58
6/4/08 12:00 PM,114.94,135.514,41701,12.17,13.58
6/4/08 1:00 PM,125.38,242.144,42194,12.17,13.58
6/4/08 2:00 PM,35.99,270.301,42496,12.17,13.58
6/4/08 3:00 PM,49.22,242.936,42392,12.17,13.58
6/4/08 4:00 PM,72.88,152.076,42476,12.17,13.58
6/4/08 5:00 PM,64.04,125.197,42559,12.17,13.58
6/4/08 6:00 PM,92.18,144.638,42294,12.17,13.58
6/4/08 7:00 PM,80.62,314.863,41571,12.17,13.58
6/4/08 8:00 PM,86.26,343.993,41146,12.17,13.58
6/4/08 9:00 PM,56.16,275.476,41415,12.17,13.58
6/4/08 10:00 PM,43.78,358.972,39607,12.17,13.58
6/4/08 11:00 PM,32.72,432.748,36512,12.17,13.58
6/5/08 12:00 AM,28.81,409.139,33720,12.49,13.59
6/5/08 1:00 AM,25.87,400.21,31810,12.49,13.59
6/5/08 2:00 AM,25.74,374.573,30678,12.49,13.59
6/5/08 3:00 AM,23.33,467.728,30118,12.49,13.59
6/5/08 4:00 AM,21.82,549.101,30106,12.49,13.59
6/5/08 5:00 AM,40.93,576.182,31415,12.49,13.59
6/5/08 6:00 AM,45.73,567.998,33746,12.49,13.59
6/5/08 7:00 AM,51.71,569.732,36759,12.49,13.59
6/5/08 8:00 AM,53.14,574.452,39462,12.49,13.59
6/5/08 9:00 AM,77.08,588.306,41790,12.49,13.59
6/5/08 10:00 AM,103.01,602.951,43888,12.49,13.59
6/5/08 11:00 AM,121.42,648.265,45619,12.49,13.59
6/5/08 12:00 PM,154.77,633.425,47126,12.49,13.59
6/5/08 1:00 PM,133.09,611.926,48680,12.49,13.59
6/5/08 2:00 PM,170.88,606.794,49719,12.49,13.59
6/5/08 3:00 PM,162.76,582.248,50640,12.49,13.59
6/5/08 4:00 PM,153.95,579.517,51437,12.49,13.59
6/5/08 5:00 PM,240.69,543.68,51704,12.49,13.59
6/5/08 6:00 PM,191.4,533.367,51422,12.49,13.59
6/5/08 7:00 PM,170.75,555.244,50427,12.49,13.59
6/5/08 8:00 PM,195.22,540.725,49545,12.49,13.59
6/5/08 9:00 PM,115.71,522.094,49568,12.49,13.59
6/5/08 10:00 PM,71.77,514.601,47495,12.49,13.59
6/5/08 11:00 PM,33.68,604.757,43571,12.49,13.59
6/6/08 12:00 AM,72.43,719.349,39918,12.71,13.6
6/6/08 1:00 AM,26.55,737.498,37412,12.71,13.6
6/6/08 2:00 AM,28.9,766.879,35691,12.71,13.6
6/6/08 3:00 AM,28.13,757.302,34616,12.71,13.6
6/6/08 4:00 AM,42.06,760.882,34277,12.71,13.6
6/6/08 5:00 AM,69.31,757.433,35065,12.71,13.6
6/6/08 6:00 AM,125.92,738.218,36986,12.71,13.6
6/6/08 7:00 AM,122.86,685.868,40252,12.71,13.6
6/6/08 8:00 AM,93.67,656.466,43505,12.71,13.6
6/6/08 9:00 AM,132.31,679.35,46428,12.71,13.6
6/6/08 10:00 AM,131.51,642.609,48829,12.71,13.6
6/6/08 11:00 AM,138.94,609.992,51106,12.71,13.6
6/6/08 12:00 PM,108.57,573.448,52417,12.71,13.6
6/6/08 1:00 PM,148.14,575.661,53138,12.71,13.6
6/6/08 2:00 PM,145.86,559.232,53717,12.71,13.6
6/6/08 3:00 PM,146.24,529.316,54138,12.71,13.6
6/6/08 4:00 PM,134.07,534.907,54493,12.71,13.6
6/6/08 5:00 PM,143.56,562.712,53915,12.71,13.6
6/6/08 6:00 PM,136.84,567.133,52808,12.71,13.6
6/6/08 7:00 PM,109.85,591.595,51182,12.71,13.6
6/6/08 8:00 PM,92.68,597.449,49607,12.71,13.6
6/6/08 9:00 PM,87.62,564.098,48821,12.71,13.6
6/6/08 10:00 PM,61.71,509.668,46460,12.71,13.6
6/6/08 11:00 PM,86.88,449.761,42920,12.71,13.6
6/7/08 12:00 AM,22.64,433.381,39296,12.71,13.61
6/7/08 1:00 AM,25.38,401.653,36687,12.71,13.61
6/7/08 2:00 AM,22.44,392.014,34774,12.71,13.61
6/7/08 3:00 AM,24.15,348.912,33517,12.71,13.61
6/7/08 4:00 AM,22.22,302.273,32688,12.71,13.61
6/7/08 5:00 AM,-9.63,303.998,32752,12.71,13.61
6/7/08 6:00 AM,29.78,352.98,32980,12.71,13.61
6/7/08 7:00 AM,43.23,339.779,34517,12.71,13.61
6/7/08 8:00 AM,46.85,387.241,37587,12.71,13.61
6/7/08 9:00 AM,76.13,266.488,40589,12.71,13.61
6/7/08 10:00 AM,66.15,308.769,43203,12.71,13.61
6/7/08 11:00 AM,69.13,384.321,45013,12.71,13.61
6/7/08 12:00 PM,102.5,468.055,46579,12.71,13.61
6/7/08 1:00 PM,84.02,462.303,47317,12.71,13.61
6/7/08 2:00 PM,94.51,497.604,47626,12.71,13.61
6/7/08 3:00 PM,54.49,588.409,47272,12.71,13.61
6/7/08 4:00 PM,45.22,567.088,47437,12.71,13.61
6/7/08 5:00 PM,56.1,624.153,46919,12.71,13.61
6/7/08 6:00 PM,49.53,602.284,46150,12.71,13.61
6/7/08 7:00 PM,36.77,591.391,44949,12.71,13.61
6/7/08 8:00 PM,61.81,535.61,44004,12.71,13.61
6/7/08 9:00 PM,62.07,519.329,44293,12.71,13.61
6/7/08 10:00 PM,53.63,532.143,43124,12.71,13.61
6/7/08 11:00 PM,73.07,550.385,40290,12.71,13.61
6/8/08 12:00 AM,31.25,498.271,37659,12.71,13.62
6/8/08 1:00 AM,-31.42,544.755,35316,12.71,13.62
6/8/08 2:00 AM,-13.69,571.937,33570,12.71,13.62
6/8/08 3:00 AM,-8.47,563.05,31906,12.71,13.62
6/8/08 4:00 AM,-24.63,601.396,31148,12.71,13.62
6/8/08 5:00 AM,-14.92,607.085,30855,12.71,13.62
6/8/08 6:00 AM,-50.63,565.658,30507,12.71,13.62
6/8/08 7:00 AM,-113.21,507.033,31757,12.71,13.62
6/8/08 8:00 AM,24.36,545.557,34864,12.71,13.62
6/8/08 9:00 AM,33.38,686.261,38624,12.71,13.62
6/8/08 10:00 AM,45.93,727.681,41763,12.71,13.62
6/8/08 11:00 AM,115.34,717.906,44482,12.71,13.62
6/8/08 12:00 PM,12.11,729.681,46572,12.71,13.62
6/8/08 1:00 PM,-34.53,632.59,47194,12.71,13.62
6/8/08 2:00 PM,-45.29,522.234,46721,12.71,13.62
6/8/08 3:00 PM,18.12,486.925,46505,12.71,13.62
6/8/08 4:00 PM,130.31,458.363,47009,12.71,13.62
6/8/08 5:00 PM,137.35,515.964,48006,12.71,13.62
6/8/08 6:00 PM,110.94,565.769,48356,12.71,13.62
6/8/08 7:00 PM,120.5,595.96,47901,12.71,13.62
6/8/08 8:00 PM,141.89,563.817,47165,12.71,13.62
6/8/08 9:00 PM,132.16,568.136,47515,12.71,13.62
6/8/08 10:00 PM,55.62,553.459,45914,12.71,13.62
6/8/08 11:00 PM,-38.63,525.736,42414,12.71,13.62
6/9/08 12:00 AM,-61.7,469.65,38768,12.71,13.63
6/9/08 1:00 AM,9.45,443.993,36329,12.71,13.63
6/9/08 2:00 AM,-0.2,388.892,34632,12.71,13.63
6/9/08 3:00 AM,12.4,323.885,33675,12.71,13.63
6/9/08 4:00 AM,21.36,337.518,33456,12.71,13.63
6/9/08 5:00 AM,-3.07,379.501,34569,12.71,13.63
6/9/08 6:00 AM,34.46,471.233,36311,12.71,13.63
6/9/08 7:00 AM,20.86,500.753,39901,12.71,13.63
6/9/08 8:00 AM,55.41,403.403,43452,12.71,13.63
6/9/08 9:00 AM,50.65,341.15,46528,12.71,13.63
6/9/08 10:00 AM,108.07,351.145,49215,12.71,13.63
6/9/08 11:00 AM,68.76,476.523,51086,12.71,13.63
6/9/08 12:00 PM,125.41,304.299,52343,12.71,13.63
6/9/08 1:00 PM,77.55,203.772,53046,12.71,13.63
6/9/08 2:00 PM,187.34,263.976,53263,12.71,13.63
6/9/08 3:00 PM,66.9,294.605,53059,12.71,13.63
6/9/08 4:00 PM,65.33,190.596,52836,12.71,13.63
6/9/08 5:00 PM,34.3,150.707,52110,12.71,13.63
6/9/08 6:00 PM,26.28,114.663,51055,12.71,13.63
6/9/08 7:00 PM,37.11,78.749,49462,12.71,13.63
6/9/08 8:00 PM,43.14,58.333,48132,12.71,13.63
6/9/08 9:00 PM,59.08,97.33,47885,12.71,13.63
6/9/08 10:00 PM,-13.64,166.546,45304,12.71,13.63
6/9/08 11:00 PM,-12.82,167.587,41378,12.71,13.63
6/10/08 12:00 AM,-113.56,212.468,38092,12.72,13.64
6/10/08 1:00 AM,-84.44,338.664,35759,12.72,13.64
6/10/08 2:00 AM,22.58,447.773,34027,12.72,13.64
6/10/08 3:00 AM,-52.19,292.474,33102,12.72,13.64
6/10/08 4:00 AM,-33.6,102.914,32710,12.72,13.64
6/10/08 5:00 AM,-22.57,215.788,33683,12.72,13.64
6/10/08 6:00 AM,56.59,212.454,35601,12.72,13.64
6/10/08 7:00 AM,71,185.786,38085,12.72,13.64
6/10/08 8:00 AM,17.59,218.887,40562,12.72,13.64
6/10/08 9:00 AM,57.91,188.667,42622,12.72,13.64
6/10/08 10:00 AM,88.78,217.719,44669,12.72,13.64
6/10/08 11:00 AM,58.74,344.339,46206,12.72,13.64
6/10/08 12:00 PM,77.36,375.267,47363,12.72,13.64
6/10/08 1:00 PM,86.7,332.431,48461,12.72,13.64
6/10/08 2:00 PM,83.5,303.641,48961,12.72,13.64
6/10/08 3:00 PM,116.5,319.83,49264,12.72,13.64
6/10/08 4:00 PM,135.88,326.38,49184,12.72,13.64
6/10/08 5:00 PM,112.37,361.748,48682,12.72,13.64
6/10/08 6:00 PM,94.53,311.479,47769,12.72,13.64
6/10/08 7:00 PM,33.64,314.418,46237,12.72,13.64
6/10/08 8:00 PM,54.26,240.606,45043,12.72,13.64
6/10/08 9:00 PM,42.52,213.693,44504,12.72,13.64
6/10/08 10:00 PM,26.02,252.459,42533,12.72,13.64
6/10/08 11:00 PM,8.2,372.968,38983,12.72,13.64
