Market Day,Central ActualLoad (MWh),Central MTLF (MWh),East ActualLoad (MWh),East MTLF (MWh),MISO ActualLoad (MWh),MISO ISO MTLF (MWh),MISO MTLF (MWh),Midwest ISO ActualLoad (MWh),Midwest ISO MTLF (MWh),North ActualLoad (MWh),North MTLF (MWh),South ActualLoad (MWh),South MTLF (MWh),West ActualLoad (MWh),West MTLF (MWh)
02/13/2015,46069.3304167,46708.625,,,83990.3579167,,85287.9583333,,,18293.2095833,18540.4166667,19627.8179167,20038.9166667,,
02/14/2015,42996.2,43869.0833333,,,78469.71,,79355.25,,,17941.30375,17748.8333333,17532.20625,17737.3333333,,
02/15/2015,44732.495,44331.4166667,,,79834.0979167,,79587.875,,,17949.8516667,17811.5,17151.75125,17444.9583333,,
02/16/2015,48204.6091667,48539.2083333,,,85814.3520833,,85922.5833333,,,18643.6875,18988.25,18966.0554167,18395.125,,
02/17/2015,47555.065,49096.7083333,,,89170.4425,,90515.875,,,19300.4804167,19376.2083333,22314.8970833,22042.9583333,,
02/18/2015,48864.9654167,49286.2916667,,,90559.1441667,,90412.25,,,19959.8108333,19615.0416667,21734.3679167,21510.9166667,,
02/19/2015,50812.035,51048.2916667,,,92340.6345833,,93408.7916667,,,19788.805,19901.8333333,21739.7945833,22458.6666667,,
02/20/2015,49937.2008333,49179.875,,,89184.1320833,,88088.75,,,18757.6891667,18745.5,20489.2420833,20163.375,,
02/21/2015,42196.7216667,43690.25,,,76145.7941667,,78905.6666667,,,17192.1529167,17320.9166667,16756.9195833,17894.5,,
02/22/2015,41458.4083333,41994.7083333,,,77060.7341667,,76289.375,,,18128.8391667,17486.0416667,17473.4866667,16808.625,,
02/23/2015,48443.6275,48408.4583333,,,89942.77875,,89683.4166667,,,19606.30625,19449.0,21892.845,21825.9583333,,
02/24/2015,48003.7316667,48341.2916667,,,89234.1425,,89599.7083333,,,18364.4945833,18864.1666667,22865.91625,22394.25,,
02/25/2015,45322.0954167,47260.5,,,86788.5870833,,87975.125,,,18819.4441667,18766.0,22647.0475,21948.625,,
02/26/2015,46868.2133333,47227.5833333,,,88572.5145833,,88563.125,,,19412.1541667,19130.0416667,22292.1470833,22205.5,,
02/27/2015,47741.7141667,48037.1666667,,,88989.3533333,,89178.375,,,19133.57375,18962.5833333,22114.0654167,22178.625,,
02/28/2015,43763.65375,43531.8333333,,,81585.0875,,80565.0833333,,,17727.7233333,17604.8333333,20093.7104167,19428.4166667,,
03/01/2015,40844.9679167,40749.4583333,,,75119.97875,,75111.4166667,,,16732.8683333,16675.1666667,17542.1425,17686.7916667,,
03/02/2015,44103.63625,44797.625,,,80534.3825,,80807.0,,,18197.96375,18197.7916667,18232.7825,17811.5833333,,
03/03/2015,44075.6920833,43800.2916667,,,79818.7558333,,79770.125,,,18329.8791667,18150.2916667,17413.1845833,17819.5416667,,
03/04/2015,44813.35375,45900.4583333,,,81491.8870833,,82612.125,,,19042.8470833,19121.0416667,17635.68625,17590.625,,
03/05/2015,46451.4545833,47178.2916667,,,87067.2279167,,86965.6666667,,,19192.6525,19094.7916667,21423.1208333,20692.5833333,,
03/06/2015,45993.4091667,45848.2916667,,,86188.8120833,,85634.7083333,,,17663.0366667,18059.9166667,22532.36625,21726.5,,
03/07/2015,38958.7245833,40227.0,,,73580.6283333,,75737.0833333,,,15446.47375,15953.875,19175.43,19556.2083333,,
03/08/2015,36301.1841667,38101.2916667,,,68503.0645833,,71166.75,,,14811.4016667,15251.5833333,17390.47875,17813.875,,
03/09/2015,40126.0191667,40569.6666667,,,73741.0941667,,74252.5416667,,,16149.5658333,16243.75,17465.5091667,17439.125,,
03/10/2015,40010.1220833,39841.2083333,,,72818.9291667,,72761.2083333,,,15969.5991667,16010.25,16839.2079167,16909.75,,
03/11/2015,38899.55375,39462.2083333,,,71237.7958333,,72159.9166667,,,15882.705,15949.3333333,16455.5370833,16748.375,,
03/12/2015,38918.0641667,38878.625,,,71285.3875,,71249.125,,,15892.9495833,15808.375,16474.37375,16562.125,,
03/13/2015,38583.5270833,38082.875,,,69919.1116667,,69761.6666667,,,15355.6108333,15448.0833333,15979.97375,16230.7083333,,
03/14/2015,34661.6875,35375.9166667,,,63692.575,,65485.4166667,,,14056.63625,14258.5833333,14974.25125,15850.9166667,,
03/15/2015,33752.2908333,33692.5,,,62278.8954167,,62872.6666667,,,13688.66875,13724.3333333,14837.9358333,15455.8333333,,
03/16/2015,37379.0391667,37609.3333333,,,68628.4033333,,69587.1666667,,,15292.0879167,15482.7916667,15957.27625,16495.0416667,,
03/17/2015,38016.6033333,38385.4166667,,,70289.2829167,,71167.6666667,,,15774.3729167,15963.9166667,16498.3066667,16818.3333333,,
03/18/2015,40052.6729167,39813.125,,,72703.7116667,,72595.8333333,,,15920.8766667,16033.9166667,16730.1620833,16748.7916667,,
03/19/2015,40058.0845833,40104.2916667,,,72955.70375,,73012.5,,,15997.6420833,16013.9166667,16899.9770833,16894.2916667,,
03/20/2015,38825.23875,38732.4583333,,,71107.57625,,71224.625,,,15609.6983333,15591.8333333,16672.6391667,16900.3333333,,
03/21/2015,34678.6970833,34933.7083333,,,65180.8416667,,65555.25,,,14644.7341667,14644.0833333,15857.4104167,15977.4583333,,
03/22/2015,34122.8816667,34600.5416667,,,64544.7079167,,64919.2083333,,,14754.5283333,14319.7916667,15667.2979167,15998.875,,
03/23/2015,39804.00125,39730.8333333,,,71875.65875,,72996.9583333,,,16410.18625,16461.4166667,15661.47125,16804.7083333,,
03/24/2015,40793.7825,40108.875,,,73424.78375,,72910.4166667,,,16737.2125,16466.2916667,15893.78875,16335.25,,
03/25/2015,39272.5533333,39552.2916667,,,71975.8441667,,72779.0833333,,,16573.2841667,16567.0416667,16130.0066667,16659.75,,
03/26/2015,39722.9241667,40351.0416667,,,72089.4595833,,73158.2916667,,,16503.4316667,16496.875,15863.10375,16310.375,,
03/27/2015,41022.39,40736.5416667,,,73515.3020833,,73315.375,,,16393.7741667,16268.9583333,16099.1379167,16309.875,,
03/28/2015,37844.35625,38162.0,,,68670.7208333,,68986.875,,,14955.86875,14918.5416667,15870.4958333,15906.3333333,,
03/29/2015,36471.4379167,36216.0416667,,,66755.7133333,,66473.9583333,,,14477.6570833,14451.2916667,15806.6183333,15806.625,,
03/30/2015,38186.56375,40147.9166667,,,70238.75,,73042.5,,,15522.9983333,15961.4166667,16529.1879167,16933.1666667,,
03/31/2015,37617.1608333,38346.7083333,,,69657.9945833,,71033.0833333,,,15308.4154167,15500.0,16732.4183333,17186.375,,
04/01/2015,37282.8720833,37800.2083333,,,69380.265,,70742.75,,,15376.8575,15471.0416667,16720.5354167,17471.5,,
04/02/2015,36848.06,37467.375,,,69302.5704167,,70614.25,,,15101.8208333,15342.3333333,17352.6895833,17804.5416667,,
04/03/2015,34646.4120833,35674.75,,,66628.9216667,,68143.375,,,14971.4425,15020.25,17011.0670833,17448.375,,
04/04/2015,33599.4245833,33136.7083333,,,62427.4845833,,62328.75,,,13931.745,13679.7916667,14896.315,15512.25,,
04/05/2015,31466.9445833,31861.3333333,,,59677.0454167,,59787.2083333,,,13398.21375,13157.625,14811.8870833,14768.25,,
04/06/2015,36566.54,36823.4166667,,,68755.6533333,,69542.4583333,,,15569.88,15407.0416667,16619.2333333,17312.0,,
04/07/2015,37599.94125,38246.8333333,,,71111.93375,,71848.0833333,,,16042.3983333,15759.4166667,17469.5941667,17841.8333333,,
04/08/2015,38040.3325,38860.75,,,71911.48125,,73062.0833333,,,15654.1683333,15907.5,18216.9804167,18293.8333333,,
04/09/2015,38306.88125,38118.75,,,72452.9266667,,72603.7916667,,,15955.5891667,15593.2083333,18190.45625,18891.8333333,,
04/10/2015,36383.0566667,37011.1666667,,,68423.4216667,,69851.125,,,15330.295,15336.5833333,16710.07,17503.375,,
04/11/2015,33327.1233333,33251.4583333,,,62952.0608333,,63046.0,,,13933.0729167,13802.2916667,15691.8645833,15992.25,,
04/12/2015,32048.8175,32236.5416667,,,61121.8666667,,61865.375,,,13428.1641667,13541.4166667,15644.885,16087.4166667,,
04/13/2015,36601.59125,37154.0833333,,,68472.5954167,,69468.0833333,,,14839.3245833,15031.2083333,17031.6795833,17282.7916667,,
04/14/2015,36642.6070833,37350.5,,,68071.7429167,,69596.0,,,15176.8454167,15107.6666667,16252.2904167,17137.8333333,,
04/15/2015,36548.5108333,36974.625,,,68310.3604167,,69134.2083333,,,14976.88875,15092.2916667,16784.9608333,17067.2916667,,
04/16/2015,36812.68,37204.7916667,,,68748.2166667,,69875.25,,,15081.60875,15083.7916667,16853.9279167,17586.6666667,,
04/17/2015,36667.4633333,36978.9166667,,,69067.83,,69242.5416667,,,15021.1483333,14967.875,17379.2183333,17295.75,,
04/18/2015,32969.3175,33753.7916667,,,62862.4045833,,63831.0833333,,,13564.6491667,13555.5,16328.4379167,16521.7916667,,
04/19/2015,31847.37625,31611.8333333,,,62155.9575,,61289.3333333,,,13501.82875,13204.4166667,16806.7525,16473.0833333,,
04/20/2015,36793.4866667,36976.7083333,,,68796.2004167,,69633.7083333,,,15593.8195833,15348.2916667,16408.8941667,17308.7083333,,
04/21/2015,37487.0958333,37423.75,,,69552.6570833,,70031.125,,,15916.3791667,15723.0,16149.1820833,16884.375,,
04/22/2015,37989.5275,38072.125,,,70668.64,,71311.6666667,,,15630.9454167,15771.4583333,17048.1670833,17468.0833333,,
04/23/2015,38026.5204167,38093.7916667,,,71125.6191667,,71535.9583333,,,15281.4320833,15425.125,17817.6666667,18017.0416667,,
04/24/2015,37010.1333333,37219.8333333,,,69551.1108333,,70250.4166667,,,15266.4108333,15029.875,17274.5666667,18000.7083333,,
04/25/2015,33699.2179167,34088.875,,,64575.585,,65668.0,,,13787.20375,14031.25,17089.1633333,17547.875,,
04/26/2015,32250.6333333,32637.75,,,62578.9670833,,63867.0,,,13265.1233333,13239.9166667,17063.2104167,17989.3333333,,
04/27/2015,36987.1895833,37294.4166667,,,68133.7370833,,69817.2083333,,,14900.66,14933.9583333,16245.8875,17588.8333333,,
04/28/2015,37066.8045833,37368.4166667,,,67955.5820833,,68401.75,,,14910.0191667,15001.125,15978.7583333,16032.2083333,,
04/29/2015,36760.6795833,37300.9166667,,,67676.00875,,68683.7083333,,,14869.7645833,14891.0416667,16045.5645833,16491.75,,
04/30/2015,36467.4908333,37122.625,,,67899.1533333,,68559.9166667,,,14932.13375,14817.1666667,16499.52875,16620.125,,
05/01/2015,36214.3608333,36264.375,,,67405.3220833,,67859.75,,,14650.8245833,14733.0,16540.1366667,16862.375,,
05/02/2015,32881.5720833,33006.2083333,,,62582.695,,62965.8333333,,,13531.3933333,13552.5833333,16169.7295833,16407.0416667,,
05/03/2015,32638.77375,32774.7916667,,,62761.7966667,,62529.0833333,,,13600.01625,13332.4166667,16523.0066667,16421.875,,
05/04/2015,38366.90625,38827.0,,,71224.83125,,71949.2916667,,,15124.85125,15262.7083333,17733.07375,17859.5833333,,
05/05/2015,38903.15875,39501.9583333,,,72294.41375,,72939.8333333,,,15289.235,15252.5,18102.02,18185.375,,
05/06/2015,39669.3883333,39919.2083333,,,73734.1395833,,74194.7083333,,,15620.0866667,15793.4166667,18444.6645833,18482.0833333,,
05/07/2015,40745.43125,41274.3333333,,,75645.0020833,,76515.4583333,,,15850.8191667,16144.9583333,19048.7516667,19096.1666667,,
05/08/2015,40508.73125,41488.0833333,,,74415.7841667,,76277.9583333,,,14835.62625,15285.6666667,19071.4266667,19504.2083333,,
05/09/2015,35812.0741667,36702.7916667,,,67952.0733333,,68377.75,,,13416.6620833,13294.2083333,18723.3370833,18380.75,,
05/10/2015,34464.2625,35028.5416667,,,66837.8779167,,66479.5416667,,,13291.7716667,13032.1666667,19081.84375,18418.8333333,,
05/11/2015,39034.99625,39285.2916667,,,72981.755,,74534.7083333,,,15115.8904167,15094.6666667,18830.8683333,20154.75,,
05/12/2015,37133.1325,38182.9583333,,,70264.8325,,72012.125,,,14851.31875,15130.8333333,18280.38125,18698.3333333,,
05/13/2015,36888.1341667,37285.5,,,70247.715,,70676.8333333,,,14836.1691667,14888.9583333,18523.4116667,18502.375,,
05/14/2015,37021.815,37502.375,,,71438.1154167,,71594.4583333,,,14871.5825,14991.625,19544.7179167,19100.4583333,,
05/15/2015,38411.94375,38340.7083333,,,72602.78625,,72674.375,,,14893.2804167,14781.4583333,19297.5620833,19552.2083333,,
05/16/2015,35921.2666667,36158.6666667,,,69362.0933333,,68699.1666667,,,14240.4516667,14053.4583333,19200.375,18487.0416667,,
05/17/2015,36825.17125,36002.0833333,,,70528.32625,,68959.8333333,,,14207.0229167,13766.1666667,19496.1320833,19191.5833333,,
05/18/2015,42279.6858333,41883.0833333,,,76525.4345833,,77597.4166667,,,15075.5508333,15422.2083333,19170.1979167,20292.125,,
05/19/2015,37201.0620833,38944.0416667,,,71604.1016667,,73118.4583333,,,14925.8129167,14910.4166667,19477.2266667,19264.0,,
05/20/2015,37152.9366667,37248.75,,,72289.4454167,,72299.0833333,,,14973.9195833,14850.7916667,20162.5891667,20199.5416667,,
05/21/2015,37052.9908333,37215.3333333,,,70572.2591667,,71878.2083333,,,15030.3495833,14939.25,18488.91875,19723.625,,
05/22/2015,36253.9075,36779.375,,,68591.9120833,,69356.3333333,,,14735.3708333,14789.5833333,17602.63375,17787.375,,
05/23/2015,33057.3008333,33758.4583333,,,64619.4933333,,64977.75,,,13194.1508333,13353.0,18368.0416667,17866.2916667,,
05/24/2015,33014.9195833,33704.625,,,64386.2954167,,65151.8333333,,,12914.52375,12756.7083333,18456.8520833,18690.5,,
05/25/2015,35636.1308333,35456.125,,,67923.19125,,67494.0833333,,,13541.5554167,13302.0416667,18745.505,18735.9166667,,
05/26/2015,41627.7529167,41292.1666667,,,75834.5454167,,76679.4166667,,,15165.9804167,15425.375,19040.8120833,19961.875,,
05/27/2015,41799.7616667,42338.375,,,76898.71125,,78290.7916667,,,15998.6566667,15990.0833333,19100.2929167,19962.3333333,,
05/28/2015,42427.935,42745.0416667,,,79336.7658333,,78750.75,,,16569.1858333,16523.0833333,20339.645,19482.625,,
05/29/2015,43240.33625,43346.2916667,,,79813.785,,79632.9583333,,,16009.2858333,15772.1666667,20564.1629167,20514.5,,
05/30/2015,37809.6833333,37486.0416667,,,70498.6466667,,70349.0416667,,,13473.2191667,13618.4583333,19215.7441667,19244.5416667,,
05/31/2015,32254.4045833,33263.375,,,63127.9283333,,64264.7083333,,,12956.6829167,12697.75,17916.8408333,18303.5833333,,
06/01/2015,36524.3658333,37050.9583333,,,70923.2591667,,70655.4166667,,,15059.33375,14831.2916667,19339.5595833,18773.1666667,,
06/02/2015,37575.8825,38163.875,,,72954.19,,73348.875,,,15506.8533333,15398.7916667,19871.4541667,19786.2083333,,
06/03/2015,38582.4566667,40012.125,,,74546.0266667,,76520.2916667,,,15742.2958333,16021.125,20221.2741667,20487.0416667,,
06/04/2015,40979.4341667,42037.875,,,78031.615,,79548.4583333,,,16210.5995833,16552.6666667,20841.58125,20957.9166667,,
06/05/2015,41518.1204167,41468.625,,,79221.5433333,,79109.1666667,,,16164.0570833,16004.6666667,21539.3658333,21635.875,,
06/06/2015,36385.5654167,37293.625,,,72267.2654167,,73262.2916667,,,14536.2525,14361.1666667,21345.4475,21607.5,,
06/07/2015,37935.15875,38161.2916667,,,74790.23875,,74432.5,,,15103.45875,14699.0833333,21751.62125,21572.125,,
06/08/2015,42890.8954167,43455.625,,,82732.6595833,,83296.5833333,,,17073.16375,17062.2916667,22768.6004167,22778.6666667,,
06/09/2015,43801.10125,43630.4166667,,,83996.7216667,,84491.0,,,18557.5045833,18300.9583333,21638.1158333,22559.625,,
06/10/2015,47549.40125,47087.2083333,,,87890.4395833,,87389.3333333,,,18186.3916667,18230.375,22154.6466667,22071.75,,
06/11/2015,45475.4295833,47170.2083333,,,84290.79625,,86647.5,,,16346.57125,17120.9583333,22468.7954167,22356.3333333,,
06/12/2015,44208.62625,44943.875,,,81636.12875,,82850.2916667,,,15863.225,15884.4166667,21564.2775,22022.0,,
06/13/2015,40293.0020833,40563.4166667,,,75414.0133333,,75424.4583333,,,14576.5670833,14601.875,20544.4441667,20259.1666667,,
06/14/2015,40366.28375,40378.8333333,,,76945.755,,75225.5416667,,,15658.6804167,15045.4583333,20920.7908333,19801.25,,
06/15/2015,46747.2204167,45856.5416667,,,85801.5295833,,84632.2083333,,,16933.89,17228.5833333,22120.4191667,21547.0833333,,
06/16/2015,45371.6570833,45309.0833333,,,84260.66875,,84149.75,,,16135.4541667,16454.1666667,22753.5575,22386.5,,
06/17/2015,43123.7641667,44159.5416667,,,82838.5041667,,83569.5,,,16601.73125,16653.9583333,23113.00875,22756.0,,
06/18/2015,44689.3925,44581.5,,,84045.6233333,,84285.4166667,,,16755.73,17020.9583333,22600.5008333,22682.9583333,,
06/19/2015,41093.7679167,41821.0833333,,,80423.5825,,79986.9166667,,,16450.8095833,16455.7916667,22879.005,21710.0416667,,
06/20/2015,39246.6741667,40824.4166667,,,77400.2775,,78611.6666667,,,15616.5929167,15653.3333333,22537.0104167,22133.9166667,,
06/21/2015,40408.80875,42227.8333333,,,79048.2470833,,80519.4583333,,,16014.4495833,15985.6666667,22624.98875,22305.9583333,,
06/22/2015,48135.12125,48024.9166667,,,90342.5054167,,90034.0416667,,,18057.9425,18471.9583333,24149.4416667,23537.1666667,,
06/23/2015,47093.6108333,47561.0,,,88775.9229167,,89248.25,,,17287.385,17202.4583333,24394.9270833,24484.7916667,,
06/24/2015,44181.0329167,45129.5833333,,,85295.16875,,87544.4166667,,,17151.1958333,17574.8333333,23962.94,24840.0,,
06/25/2015,44629.185,45547.7083333,,,85535.8579167,,87469.25,,,17711.29,17984.625,23195.3829167,23936.9166667,,
06/26/2015,41606.6929167,42339.2083333,,,81775.2345833,,82513.4166667,,,17083.92,17013.1666667,23084.6216667,23161.0416667,,
06/27/2015,36272.25625,36614.6666667,,,73832.8141667,,73920.75,,,15907.0995833,15791.9583333,21653.4583333,21514.125,,
06/28/2015,35584.095,35897.2083333,,,71509.895,,71581.5416667,,,15532.6279167,15240.5833333,20393.1720833,20443.75,,
06/29/2015,41461.2295833,40977.5416667,,,81988.40625,,81079.75,,,17690.735,17911.2916667,22836.4416667,22190.9166667,,
06/30/2015,41859.8470833,43030.0416667,,,81194.6241667,,83545.5416667,,,17153.6333333,17492.125,22181.14375,23023.375,,
07/01/2015,40458.9179167,41491.75,,,78561.0516667,,81357.2083333,,,16305.9745833,16972.4583333,21796.1591667,22893.0,,
07/02/2015,39152.9466667,40458.9583333,,,77542.9191667,,79768.0,,,15937.0025,16552.4166667,22452.97,22756.625,,
07/03/2015,36059.00625,37573.4583333,,,73298.5420833,,74365.5,,,15184.26,15754.5,22055.2758333,21037.5416667,,
07/04/2015,35472.1945833,34036.625,,,70539.95625,,68039.7083333,,,15150.9454167,13946.5833333,19916.81625,20056.5,,
07/05/2015,38309.9541667,40167.0416667,,,74640.6316667,,76861.1666667,,,16373.6045833,16673.1666667,19957.0729167,20020.9583333,,
07/06/2015,46195.2120833,47362.2083333,,,85936.2241667,,87396.0833333,,,17418.5391667,18102.875,22322.4729167,21931.0,,
07/07/2015,42629.575,44073.5833333,,,82329.9204167,,83305.625,,,15997.3891667,16251.9166667,23702.95625,22980.125,,
07/08/2015,38609.2275,39506.0,,,78273.3941667,,79241.2916667,,,15968.5383333,16065.625,23695.6283333,23669.6666667,,
07/09/2015,40419.8991667,40102.1666667,,,81303.3154167,,80433.8333333,,,17140.1716667,16814.2083333,23743.2445833,23517.4583333,,
07/10/2015,41760.0525,41993.5,,,83713.51,,83398.0,,,18243.0808333,17813.8333333,23710.3766667,23590.6666667,,
07/11/2015,40719.7408333,41830.875,,,81346.31,,82071.2083333,,,17138.8745833,16945.0,23487.6945833,23295.3333333,,
07/12/2015,42845.6091667,43217.1666667,,,85131.78875,,84856.4166667,,,18338.91625,18150.8333333,23947.2633333,23488.4166667,,
07/13/2015,48749.4183333,49328.7916667,,,94458.375,,95070.5416667,,,20273.7891667,20848.9166667,25435.1675,24892.8333333,,
07/14/2015,48824.5283333,49507.1666667,,,94163.2329167,,94853.9166667,,,19910.9504167,19789.875,25427.7541667,25556.875,,
07/15/2015,43897.2183333,45031.2916667,,,88082.5558333,,89478.5416667,,,18724.4,18824.0,25460.9375,25623.25,,
07/16/2015,44269.0916667,44478.875,,,88021.2383333,,88019.75,,,18098.36125,18189.125,25653.7854167,25351.75,,
07/17/2015,49708.4125,48809.875,,,94993.4420833,,93125.5416667,,,19910.1458333,19166.5416667,25374.88375,25149.125,,
07/18/2015,48165.7758333,50576.375,,,91546.4804167,,93744.8333333,,,18416.2945833,18639.3333333,24964.41,24529.125,,
07/19/2015,45357.2741667,47365.5833333,,,87456.0704167,,89015.5833333,,,16993.0916667,16970.2916667,25105.7045833,24679.7083333,,
07/20/2015,48054.07875,49177.875,,,92304.7425,,93639.9583333,,,18504.2,18653.125,25746.46375,25808.9583333,,
07/21/2015,46811.1054167,46335.4166667,,,90061.93875,,89303.3333333,,,17870.7458333,17768.625,25380.0875,25199.2916667,,
07/22/2015,44981.9425,44827.2083333,,,88373.3708333,,87933.0833333,,,18344.6766667,18174.9583333,25046.7516667,24930.9166667,,
07/23/2015,47088.1433333,46129.1666667,,,91644.8091667,,90048.375,,,19192.5145833,18955.5,25364.15125,24963.7083333,,
07/24/2015,48491.3779167,48484.9583333,,,93616.4391667,,93417.2083333,,,19394.4483333,19912.2916667,25730.6129167,25019.9583333,,
07/25/2015,46591.4433333,47000.8333333,,,89868.4641667,,89747.25,,,18385.0279167,17999.5,24891.9929167,24746.9166667,,
07/26/2015,44834.4295833,46064.75,,,87270.3670833,,88953.8333333,,,18151.3175,18250.6666667,24284.62,24638.4166667,,
07/27/2015,51520.81,51636.4583333,,,97412.6166667,,98095.2083333,,,20264.65875,21054.1666667,25627.1479167,25404.5833333,,
07/28/2015,53568.8054167,54314.9166667,,,99075.6441667,,100758.416667,,,19631.0508333,20631.2916667,25875.7879167,25812.2083333,,
07/29/2015,52900.38875,53450.2083333,,,97589.2983333,,97786.2083333,,,18448.0575,18582.125,26240.8520833,25753.875,,
