DATE,COMP,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24,,
9/4/2013,WEST,29937.845,28395.571,27372.675,26722.715,26816.334,28127.944,30844.154,32590.164,33904.045,35194.103,36790.162,37908.912,39016.485,40244.806,41493.678,42439.798,43386.79,43793.85,43210.341,41800.297,41900.05,40551.647,37621.809,34332.484,,864397
9/5/2013,WEST,31504.341,29694.868,28708.437,28102.849,28146.211,29591.41,32381.141,34436.45,35768.966,37000.899,38006.67,39230.746,40227.389,41188.429,41936.654,42387.228,42588.176,42402.7,41417.201,39919.858,39881.28,38461.647,35549.289,32413.837,,870947
9/6/2013,WEST,30100.126,28479.217,27496.308,26885.838,26937.076,28211.527,30814.706,32153.383,33543.311,35039.153,36248.869,37575.328,38487.843,39561.97,40596.832,41286.29,42129.47,42399.196,41554.719,40072.665,39929.674,38708.696,36469.362,33497.171,,848179
9/7/2013,WEST,31081.881,29242.945,28034.553,27351.961,26877.938,27155.793,27821.768,28504.598,30067.685,31974.31,33696.619,35484.35,37194.641,38440.549,39595.548,40259.52,40968.13,40983.159,40398.879,39336.702,39540.543,38562.179,36372.214,33944.667,,822891
9/8/2013,WEST,31555.793,29816.451,28671.462,27697.377,27229.122,27049.69,27505.194,27953.083,29390.2,31538.823,33563.506,35431.511,37467.286,38796.647,39585.009,40100.787,40646.964,41003.653,40413.554,39553.677,40216.177,38898.401,36474.584,33773.561,,824333
9/9/2013,WEST,31273.479,29735.767,28992.678,28502.573,28534.801,30045.063,33251.991,35699.382,37313.834,39104.952,41416.729,43754.286,46299.114,48670.291,50544.672,51962.671,53189.831,53634.041,52931.5,51671.593,51728.792,49923.201,46336.09,42583.291,,1007101
9/10/2013,WEST,39234.501,36958.879,35373.411,34379.042,34031.948,35027.955,38024.265,40022.456,41833.138,44284.291,47272.726,50285.91,53100.38,55550.201,57285.696,58168.367,58607.118,58228.967,56850.844,55040.98,54828.583,52330.566,48391.488,44348.429,,1129460
9/11/2013,WEST,40873.452,38337.763,36400.482,35424.858,34769.93,35777.677,38593.613,40524.323,42231.374,44540.588,47260.053,49863.299,51960.838,52844.606,53429.165,53174.804,52545.468,51523.791,50133.62,48844.742,49471.303,47664.214,44231.449,40466.06,,1080887
9/12/2013,WEST,37281.392,35127.278,33527.881,32620.202,32388.168,33603.971,36530.793,38632.964,39804.271,41074.11,42686.109,44247.166,45324.268,46089.83,46420.61,46377.278,45924.706,45093.16,43416.44,42047.599,42051.513,40317.865,37340.863,33992.317,,961921
9/13/2013,WEST,31352.688,29622.197,28533.128,28011.712,27834.324,28720.646,31178.808,32932.477,33695.54,34665.88,35505.198,36137.354,36405.12,36495.553,36420.386,36099.655,35675.416,35034.819,34082.408,33376.423,34070.497,33000.07,31428.08,29164.783,,789443
9/14/2013,WEST,27234.146,25934.148,25119.751,24484.972,24551.486,25048.788,25893.3,26620.263,27728.316,29005.776,29796.763,30300.969,30413.31,30551.98,30567.851,30609.214,30782.662,30811.409,30662.446,30590.261,31481.509,30688.845,29233.384,27439.868,,685551
9/15/2013,WEST,25840.031,24717.856,23961.055,23606.582,23387.677,23532.09,24059.784,24654.108,25895.254,26963.348,27908.207,28549.963,29053.166,29332.348,29548.407,29849.973,30354.921,30827.462,31037.717,31700.408,32692.588,31759.119,30043.4,28201.477,,667477
9/16/2013,WEST,26825.983,25823.769,25443.641,25257.416,25650.504,27000.323,29995.495,32529.61,33420.031,34171,34944.142,35354.254,35783.266,35933.69,35936.009,35686.813,35501.284,35497.811,35019.762,35031.04,36077.973,34738.615,32444.947,30024.361,,774092
9/17/2013,WEST,27950.203,26703.347,26083.956,25704.912,25974.167,27360.653,30204.51,32126.088,32891.297,33569.306,34349.392,34980.084,35371.05,35785.6,36091.727,36131.356,36023.539,35801.319,35286.852,35436.402,36483.971,35235.9,32859.893,30385.79,,778791
9/18/2013,WEST,28356.407,27082.701,26402.119,26045.96,26104.983,27407.841,30430.805,32600.43,33822.455,34566.566,35110.735,36092.466,36739.473,37489,37972.992,38006.872,38219.613,38045.038,37699.687,37765.434,38440.603,37189.08,34988.682,32387.767,,808968
9/19/2013,WEST,30209.019,28769.422,27959.396,27627.817,27901.482,29227.796,32392.777,34864.352,36249.492,37150.858,38101.068,38825.728,39312.154,40035.784,40794.269,41292.108,41702.318,41963.214,41526.228,41437.067,41979.704,40573.916,37864.231,34906.291,,872666
9/20/2013,WEST,32393.45,30642.575,29441.395,28693.255,28716.252,29949.375,32855.261,35200.514,36387.434,37574.076,38798.074,39857.258,41013.731,41828.66,42302.432,42225.333,42003.273,41219.779,39866.883,39240.409,39169.772,37480.877,35281.039,32732.783,,874874
9/21/2013,WEST,30426.699,28718.804,27602.92,26980.858,26680.465,27006.884,27800.476,28810.923,29889.974,31364.056,32393.307,32713.301,32610.729,32429.329,32063.892,31817.231,31694.613,31633.581,31207.979,31314.662,31972.241,31027.057,29571.592,27748.323,,725480
9/22/2013,WEST,26162.702,24917.222,24147.117,23663.331,23477.424,23558.714,24134.993,24650.43,25713.041,27040.126,27976.638,28527.709,28815.226,29066.588,29201.626,29334.049,29760.822,30048.568,30218.893,30871.052,32014.844,31019.872,29461.828,27715.602,,661498
9/23/2013,WEST,26381.358,25391.218,24837.136,24804.041,25144.629,26753.699,29820.06,32103.212,32947.235,33553.631,34218.08,34642.539,34871.463,35013.644,35066.173,34989.732,34862.223,34755.228,34406.166,34799.874,35551.938,34203.056,32119.856,29646.197,,760882
9/24/2013,WEST,27800.03,26708.873,26062.529,25876.452,26183.637,27562.48,30403.347,32574.211,33167.819,33745.909,34267.83,34751.307,35071.483,35368.281,35703.301,35604.804,35690.693,35404.625,34959.819,35287.798,36027.504,34650.173,32436.947,29989.732,,775300
9/25/2013,WEST,28070.495,26898.424,26214.682,25901.198,26024.951,27428.753,30450.596,32592.514,33144.545,33792.203,34591.411,35074.321,35391.981,35637.6,35738.198,35702.321,35782.091,35595.813,35194.77,35551.458,36290.229,34752.199,32523.022,30248.402,,778592
9/26/2013,WEST,28176.517,26931.33,26342.785,25982.403,26188.677,27537.697,30435.219,32522.646,33164.975,34134.465,34907.301,35688.337,36202.394,36789.826,37182.828,37303.285,37468.05,37214.661,36500.888,36652.197,37100.589,35625.344,33137.801,30578.345,,793769
9/27/2013,WEST,28558.081,27128.645,26433.697,25879.254,26152.628,27385.538,30146.827,32103.697,32936.562,33870.352,34867.971,35563.759,36235.322,36845.89,37273.767,37394.971,37432.087,37077.354,36133.661,35725.102,35710.989,34279.093,32305.046,29905.453,,787346
9/28/2013,WEST,27858.225,26519.266,25585.486,25054.911,24845.883,25362.796,26115.716,27149.721,28268.4,29688.549,30768.202,31687.252,32346.024,32823.497,33146.791,33531.591,33706.704,33637.189,33042.069,33556.605,33852.585,32808.847,31230.09,29351.217,,721938
9/29/2013,WEST,27001.34,25712.741,25292.953,24396.97,24187.806,24151.265,24582.749,25149.095,25853.384,27113.425,27863.039,28661.49,29293.871,29572.191,29800.897,29973.258,30211.71,30267.571,30466.138,31578.497,32040.293,30793.645,29187.023,27433.611,,670585
9/30/2013,WEST,26514.891,25727.152,25177.453,25082.327,25534.157,26970.48,30003.536,32544.063,33439.529,34194.172,34932.251,35682.502,36096.369,36419.647,36603.943,36437.608,36409.985,36265.089,36029.901,36729.548,36956.827,35425.501,33230.534,30561.393,,782969
10/1/2013,WEST,28486.663,27219.436,26364.368,26078.764,26230.227,27609.391,30531.702,32930.181,33808.137,34702.268,35733.285,36517.966,36991.17,37407.533,37737.651,38069.916,38343.02,38218.891,37721.678,38174.053,38465.123,36751.694,34341.167,31620.051,,810054
10/2/2013,WEST,29482.117,28029.709,27197.081,26671.247,26813.23,28158.363,31111.475,33597.804,34289.115,35299.655,36512.73,37512.645,38419.002,39186.738,40032.811,40438.254,40735.15,40415.967,39420.54,39554.092,39544.742,37987.859,35119.724,32279.248,,837809
10/3/2013,WEST,29899.677,28345.334,27428.436,27109.634,27217.851,28530.598,31589.808,34256.659,35268.677,36232.212,37406.834,38320.532,38788.983,39411.618,39848.465,40088.67,40359.277,40108.121,39653.554,40174.482,40081.437,38569.848,35963.69,33133.103,,847788
10/4/2013,WEST,30815.259,29148.862,28209.08,27518.969,27550.262,28879.077,31737.288,34392.45,35492.275,36577.363,37910.767,39231.987,40164.825,40956.894,41481.775,41399.09,41129.513,40399.787,39404.169,39604.788,39155.247,37483.891,35304.572,32734.22,,856682
10/5/2013,WEST,30430.788,28711.539,27560.69,26941.249,26551.434,26943.004,27798.402,29077.398,30282.45,32017.643,33808.542,35054.925,36133.754,37082.131,37626.406,38013.056,37636.891,37504.617,36913.633,37224.619,36652.578,35376.673,33577.366,31435.61,,790355
10/6/2013,WEST,29342.533,27619.776,26403.126,25534.317,25137.066,25021.896,25446.748,26212.582,27227.349,28755.653,30219.902,31411.304,32539.174,33265.882,33682.928,33978.062,34112.053,34294.725,34162.472,34858.473,34518.664,33056.981,30947.952,28966.139,,726716
10/7/2013,WEST,27484.944,26503.114,25855.5,25780.037,25914.339,27239.996,30094.073,32629.858,33563.896,33994.368,34275.879,34435.462,34465.762,34551.595,34444.063,34247.081,34043.751,33836.434,33835.729,35045.986,35114.059,33740.675,31670.657,29338.714,,762106
10/8/2013,WEST,27376.527,26280.424,25716.811,25516.199,25799.255,27354.705,30479.434,32845.068,33245.19,33700.788,34156.583,34664.239,34857.651,35037.431,35081.738,35337.438,35038.505,34779.099,34471.958,35547.37,35743.617,34340.773,32057.358,29641.17,,769069
10/9/2013,WEST,27718.646,26586.909,25895.832,25546.194,25977.769,27494.379,30425.047,32829.443,33311.561,33669.337,34124.959,34560.149,34711.732,34864.131,35053.155,34941.702,34898.564,34607.982,34497.845,35585.726,35597.236,34356.233,32169.731,29878.336,,769303
10/10/2013,WEST,27853.093,26581.027,26005.816,25750.49,25983.84,27501.493,30310.637,32749.097,33315,33747.91,34409.286,34932.88,35143.179,35389.356,35457.009,35419.248,35330.29,35049.845,34962.19,35885.163,35817.146,34465.67,32250.018,29837.245,,774147
10/11/2013,WEST,27913.885,26656.6,25979.782,25729.209,25888.001,27248.136,29983.799,32362.463,33148.031,33802.829,34505.935,34955.548,35273.642,35612.249,35515.309,35331.218,35173.955,34771.563,34224.517,34860.663,34434.079,33290.241,31607.771,29284.328,,767554
10/12/2013,WEST,27421.638,26034.726,25366.087,24840.471,24771.171,25108.423,26071.745,27316.043,28170.706,29464.18,30436.304,30926.237,31153.143,31058.149,31010.384,30896.935,31019.354,31057.553,31049.199,32298.433,32030.613,31088.969,29460.406,27705.417,,695756
10/13/2013,WEST,25975.581,24895.014,24057.135,23608.644,23425.272,23570.301,24225.213,25153.378,25834.856,27069.841,27839.205,28452.931,28834.431,28920.056,28951.93,29105.907,29318.293,29582.646,30226.852,31681.429,31858.336,30630.757,29121.792,27574.56,,659914
10/14/2013,WEST,26239.109,25329.142,24805.951,24800.724,25150.887,26584.604,29277.215,31796.024,32657.559,33559.127,34120.361,34545.565,34820.2,34730.136,34796.672,34514.95,34345.552,34236.502,34453.83,35811.024,35522.199,34235.585,32312.957,29928.628,,758575
10/15/2013,WEST,28072.891,26865.114,26146.292,25809.896,26041.506,27496.32,30424.314,33057.437,33895.834,34158.632,34598.325,34923.573,35235.802,35440.379,35468.062,35184.693,34916.568,35000.003,35339.296,36582.371,36258.086,34940.133,32362.267,29939.06,,778157
10/16/2013,WEST,28190.661,26905.44,26263.087,25966.278,26219.224,27631.161,30743.615,33183.579,34017.01,34438.094,34797.218,34985.174,34980.381,35008.738,34924.536,34521.051,34440.484,34335.207,34773.993,36033.154,35738.95,34495.224,32441.744,30020.677,,775055
10/17/2013,WEST,28058.143,26983.224,26227.065,25967.765,26296.741,27691.584,30608.49,33201.521,33964.127,34433.081,34946.609,35117.902,35142.945,35058.845,34793.8,34527.471,34379.614,34446.363,34749.414,35921.542,35634.885,34698.853,32524.041,30278.719,,775653
10/18/2013,WEST,28467.991,27434.276,26850.79,26545.638,26837.398,28315.335,31038.627,33652.866,34254.393,34452.973,34777.124,34664.847,34575.358,34403.29,34057.049,33481.499,33260.402,32938.442,33222.063,34274.661,33932.998,33135.932,31664.531,29827.195,,766066
10/19/2013,WEST,28127.52,26973.753,26250.646,25943.246,25996.356,26406.698,27593.709,29098.003,30174.841,30995.805,31439.821,31472.175,31159.476,30836.266,30478.064,30139.189,30135.117,30369.479,31096.183,32455.9,32222.083,31477.242,30324.749,28811.393,,709978
10/20/2013,WEST,27506.965,26484.516,26016.188,25686.978,25712.614,26037.824,26948.682,28161.011,28963.092,29673.412,29492.162,29471.014,29190.63,29026.366,28712.03,28581.025,28731.941,29169.972,30375.442,32409.57,32568.081,31532.554,30201.406,28832.669,,689486
10/21/2013,WEST,27699.416,27054.664,26695.464,26728.312,27277.795,29190.852,32569.873,35376.79,36085.668,35895.754,35690.138,35474.989,35207.736,34911.708,34394.487,34047.652,33878.227,33981.071,34871.964,36621.198,36342.59,35012.259,32947.628,30838.612,,788795
10/22/2013,WEST,29062.175,28110.367,27601.592,27438.135,27949.468,29619.6,32997.119,35638.834,36187.429,36069.937,36185.9,35947.002,35813.445,35567.326,35290.064,34857.296,34690.038,34983.912,36060.388,37559.84,37243.942,36119.505,34156.587,31862.215,,807012
10/23/2013,WEST,30208.864,29220.727,28758.76,28619.444,29017.74,30684.155,33835.319,36485.3,37025.551,36906.817,36862.936,36736.234,36638.928,36503.314,36259.447,36149.082,36294.018,36728.493,37823.215,38895.012,38610.908,37661.586,35709.346,33490.535,,835126
10/24/2013,WEST,31637.608,30640.765,30164.066,29996.738,30363.227,31987.485,35094.733,37787.978,38270.554,38135.235,38095.715,37666.752,37463.503,37180.041,36941.09,36413.261,36359.533,36755.532,37984.268,39404.768,38972.696,38050.513,36147.933,33954.568,,855469
10/25/2013,WEST,32314.357,31404.046,30968.05,30905.608,31513.938,32918.751,36067.328,38668.148,39074.744,38789.817,38412.552,37660.255,37007.236,36519.518,35844.964,35343.587,35035.389,35044.234,35808.755,37244.475,37084.751,36631.656,35405.925,33558.18,,849226
10/26/2013,WEST,31971.453,30880.903,30531.969,30461.476,30552.446,31193.296,32449.581,33878.48,34848.625,34835.143,34728.376,34030.991,33206.133,32356.513,31938.003,31620.435,31779.838,31974.561,32758.426,33838.027,33474.843,32675.489,31423.316,29862.489,,777271
10/27/2013,WEST,28613.805,27648.328,27204.101,27157.989,27214.727,27887.481,28659.361,30079.273,30886.3,31192.644,30869.167,30485.795,30082.89,29864.359,29350.737,28983.434,29111.816,29529.859,30979.091,33140.632,33444.753,32683.563,31553.742,30154.865,,716779
10/28/2013,WEST,29000.002,28440.018,28319.648,28344.135,29098.61,30937.565,34351.823,37236.12,37816.068,37529.281,37055.959,36583.408,36135.891,35637.74,35174.548,34631.925,34394.485,34542.17,35885.495,37443.752,37002.029,35912.715,33926.932,31711.455,,817112
10/29/2013,WEST,30081.514,28995.737,28640.468,28509.346,29051.555,30695.17,33873.179,36616.647,37033.501,36711.11,36498.744,36071.481,35686.381,35348.093,34917.921,34462.999,34226.052,34509.868,35827.649,37165.916,36741.861,35412.151,33407.46,31246.576,,811731
10/30/2013,WEST,29605.986,28390.552,27814.601,27404.742,27852.484,29388.669,32428.321,34990.228,35560.828,35584.242,35689.032,35714.482,35477.455,35186.658,35126.939,34742.814,34807.474,35057.281,36363.703,36809.097,36262.243,35082.106,32839.122,30640.282,,798819
10/31/2013,WEST,28737.871,27655.511,27050.645,26814.414,27115.219,28566.752,31467.21,33974.737,35076.893,35398.105,35729.791,35616.531,35362.15,35521.145,35471.77,35191.656,35082.596,35097.621,35479.09,35670.571,35441.736,34359.45,32382.45,29984.613,,788249
11/1/2013,WEST,28309.13,26912.182,26419.341,25942.556,26039.18,27380.309,30435.145,33140.717,34004.395,34324.585,34556.961,34641.153,34549.297,34380.093,34167.34,33796.613,33561.523,33556.516,34387.742,34825.433,34217.412,33315.471,31729.769,29785.486,,764378
11/2/2013,WEST,28049.341,26875.623,26258.343,25919.19,26069.774,26554.968,27737.899,29345.127,30541.284,31359.524,31867.201,31932.223,31594.464,31042.944,30621.41,30417.532,30466.706,30751.003,31933.802,32949.405,32638.115,31947.152,30753.867,29293.269,,716920
11/3/2013,WEST,27747.336,0,26317.161,26183.457,26549.374,27138.463,28151.893,29193.838,30137.556,30475.636,30299.227,30006.474,29783.102,29481.678,29433.272,29373.462,29877.045,31923.889,33862.373,34160.663,33931.779,33036.383,31843.165,30557.314,,689465
11/4/2013,WEST,29611.931,29381.87,29284.131,29482.193,30186.054,32302.884,35854.696,37755.107,38152.428,37950.815,37631.453,37061.154,36601.83,36337.196,35861.232,35598.537,36022.777,37677.916,39028.539,38747.733,38090.909,36454.381,34565.706,32456.772,,842098
11/5/2013,WEST,30789.906,29668.537,29271.929,29016.207,29650.495,31292.611,34251.659,36161.82,36623.046,36452.313,36446.176,36196.23,35966.132,35659.083,35378.364,35095.292,35367.167,36987.648,38232.917,37913.186,37192.592,35678.842,33810.098,31632.341,,824735
11/6/2013,WEST,30102.374,29189.876,28698.377,28498.452,28829.648,30404.269,33313.412,35124.271,35712.813,35581.711,35597.65,35574.566,35413.752,35144.606,35043.312,34740.115,35030.861,36461.769,37498.572,37017.646,36099.376,34789.001,33024.572,30945.883,,807837
11/7/2013,WEST,29389.284,28387.046,27800.364,27700.885,28197.525,29906.379,33080.728,35258.52,35955.81,36203.944,36391.039,36204.503,36191.33,36156.362,36068.551,35726.411,36220.457,38012.441,39439.411,39247.478,38658.243,37427.629,35641.103,33679.598,,826945
11/8/2013,WEST,32032.332,31291.174,30825.385,30853.481,31277.964,33186.484,36325.369,38007.443,38215.157,38045.469,37752.379,37257.289,36722.309,36187.521,35607.547,35259.663,35506.884,37448.28,38788.665,38347.195,37773.39,37044.244,35660.893,33878.438,,853295
11/9/2013,WEST,32105.63,31208.51,30652.367,30398.556,30576.255,31280.963,32468.612,33555.493,34053.575,33936.747,33513.153,32759.53,32046.907,31488.955,30781.973,30565.904,30904.432,32776.087,34064.56,33874.04,33427.313,32731.954,31667.631,30151.446,,770991
11/10/2013,WEST,28710.041,27980.766,27502.636,27301.389,27477.177,28008.874,28830.253,29702.431,30281.783,30753.202,30743.495,30629.37,30502.126,30312.046,30011.03,29946.861,30543.362,32817.639,34637.271,34719.998,34332.727,33552.829,32308.483,31181.229,,732787
11/11/2013,WEST,30331.295,29841.772,29767.954,29763.1,30451.369,32265.395,35339.741,37334.99,38035.7,38187.607,37983.637,37577.352,37234.096,37101.295,36925.297,36650.209,37231.613,39083.083,39990.537,39589.551,38873.209,37716.327,35775.971,33828.918,,856880
11/12/2013,WEST,32321.24,31600.306,31343.941,31359.417,32068.368,33973.409,37156.337,39306.078,39610.573,39674.251,39726.019,39699.143,39593.896,39577.33,39414.2,39370.118,39944.848,41869.541,43334.901,43118.419,42419.181,41330.571,39324.812,37253.808,,914391
