date,Central Appalachia,Northern Appalachia,Illinois Basin,Powder River Basin,Uinta Basin,NgPrice
7/21/2009,53.5,52,46,9,44.5,3.48
7/22/2009,53.5,52,46,9,44.5,3.481428571
7/23/2009,53.5,52,46,9,44.5,3.482857143
7/24/2009,53.5,52,46,9,44.5,3.484285714
7/25/2009,53.5,52,46,9,44.5,3.485714286
7/26/2009,53.5,52,46,9,44.5,3.487142857
7/27/2009,53.5,52,46,9,44.5,3.488571429
7/28/2009,53.5,52,46,9,44.5,3.49
7/29/2009,53.35714286,51.71428571,46,8.971428571,44.5,3.495714286
7/30/2009,53.21428571,51.42857143,46,8.942857143,44.5,3.501428571
7/31/2009,53.07142857,51.14285714,46,8.914285714,44.5,3.507142857
8/1/2009,52.92857143,50.85714286,46,8.885714286,44.5,3.512857143
8/2/2009,52.78571429,50.57142857,46,8.857142857,44.5,3.518571429
8/3/2009,52.64285714,50.28571429,46,8.828571429,44.5,3.524285714
8/4/2009,52.5,50,46,8.8,44.5,3.53
8/5/2009,52.5,50,46,8.8,44.5,3.531428571
8/6/2009,52.5,50,46,8.8,44.5,3.532857143
8/7/2009,52.5,50,46,8.8,44.5,3.534285714
8/8/2009,52.5,50,46,8.8,44.5,3.535714286
8/9/2009,52.5,50,46,8.8,44.5,3.537142857
8/10/2009,52.5,50,46,8.8,44.5,3.538571429
8/11/2009,52.5,50,46,8.8,44.5,3.54
8/12/2009,52.5,50,46,8.8,44.5,3.48
8/13/2009,52.5,50,46,8.8,44.5,3.42
8/14/2009,52.5,50,46,8.8,44.5,3.36
8/15/2009,52.5,50,46,8.8,44.5,3.3
8/16/2009,52.5,50,46,8.8,44.5,3.24
8/17/2009,52.5,50,46,8.8,44.5,3.18
8/18/2009,52.5,50,46,8.8,44.5,3.12
8/19/2009,52.5,50,46,8.8,44.07142857,3.081428571
8/20/2009,52.5,50,46,8.8,43.64285714,3.042857143
8/21/2009,52.5,50,46,8.8,43.21428571,3.004285714
8/22/2009,52.5,50,46,8.8,42.78571429,2.965714286
8/23/2009,52.5,50,46,8.8,42.35714286,2.927142857
8/24/2009,52.5,50,46,8.8,41.92857143,2.888571429
8/25/2009,52.5,50,46,8.8,41.5,2.85
8/26/2009,53.09375,50.5625,46.0625,8.81875,41.26875,2.775
8/27/2009,53.6875,51.125,46.125,8.8375,41.0375,2.7
8/28/2009,54.28125,51.6875,46.1875,8.85625,40.80625,2.625
8/29/2009,54.875,52.25,46.25,8.875,40.575,2.55
8/30/2009,55.46875,52.8125,46.3125,8.89375,40.34375,2.475
8/31/2009,56.0625,53.375,46.375,8.9125,40.1125,2.4
9/1/2009,56.65625,53.9375,46.4375,8.93125,39.88125,2.325
9/2/2009,57.25,54.5,46.5,8.95,39.65,2.25
9/3/2009,57.25,54.21428571,46.07142857,8.992857143,39.65,2.317142857
9/4/2009,57.25,53.92857143,45.64285714,9.035714286,39.65,2.384285714
9/5/2009,57.25,53.64285714,45.21428571,9.078571429,39.65,2.451428571
9/6/2009,57.25,53.35714286,44.78571429,9.121428571,39.65,2.518571429
9/7/2009,57.25,53.07142857,44.35714286,9.164285714,39.65,2.585714286
9/8/2009,57.25,52.78571429,43.92857143,9.207142857,39.65,2.652857143
9/9/2009,57.25,52.5,43.5,9.25,39.65,2.72
9/10/2009,57.25,52.5,43.5,9.25,39.65,2.8
9/11/2009,57.25,52.5,43.5,9.25,39.65,2.88
9/12/2009,57.25,52.5,43.5,9.25,39.65,2.96
9/13/2009,57.25,52.5,43.5,9.25,39.65,3.04
9/14/2009,57.25,52.5,43.5,9.25,39.65,3.12
9/15/2009,57.25,52.5,43.5,9.25,39.65,3.2
9/16/2009,57.25,52.5,43.5,9.25,39.65,3.28
9/17/2009,57.25,52.5,43.5,9.25,39.65,3.301428571
9/18/2009,57.25,52.5,43.5,9.25,39.65,3.322857143
9/19/2009,57.25,52.5,43.5,9.25,39.65,3.344285714
9/20/2009,57.25,52.5,43.5,9.25,39.65,3.365714286
9/21/2009,57.25,52.5,43.5,9.25,39.65,3.387142857
9/22/2009,57.25,52.5,43.5,9.25,39.65,3.408571429
9/23/2009,57.25,52.5,43.5,9.25,39.65,3.43
9/24/2009,57.25,52.35714286,43.5,9.25,39.65,3.404285714
9/25/2009,57.25,52.21428571,43.5,9.25,39.65,3.378571429
9/26/2009,57.25,52.07142857,43.5,9.25,39.65,3.352857143
9/27/2009,57.25,51.92857143,43.5,9.25,39.65,3.327142857
9/28/2009,57.25,51.78571429,43.5,9.25,39.65,3.301428571
9/29/2009,57.25,51.64285714,43.5,9.25,39.65,3.275714286
9/30/2009,57.25,51.5,43.5,9.25,39.65,3.25
10/1/2009,57.25,51.5,43.5,9.25,39.65,3.246666667
10/2/2009,57.25,51.5,43.5,9.25,39.65,3.243333333
10/3/2009,57.25,51.5,43.5,9.25,39.65,3.24
10/4/2009,57.25,51.5,43.5,9.25,39.65,3.236666667
10/5/2009,57.25,51.5,43.5,9.25,39.65,3.233333333
10/6/2009,57.25,51.5,43.5,9.25,39.65,3.23
10/7/2009,57.10714286,51.42857143,43.21428571,9.25,39.65,3.344285714
10/8/2009,56.96428571,51.35714286,42.92857143,9.25,39.65,3.458571429
10/9/2009,56.82142857,51.28571429,42.64285714,9.25,39.65,3.572857143
10/10/2009,56.67857143,51.21428571,42.35714286,9.25,39.65,3.687142857
10/11/2009,56.53571429,51.14285714,42.07142857,9.25,39.65,3.801428571
10/12/2009,56.39285714,51.07142857,41.78571429,9.25,39.65,3.915714286
10/13/2009,56.25,51,41.5,9.25,39.65,4.03
10/14/2009,56.25,51.21428571,41.5,9.25,39.65,4.111428571
10/15/2009,56.25,51.42857143,41.5,9.25,39.65,4.192857143
10/16/2009,56.25,51.64285714,41.5,9.25,39.65,4.274285714
10/17/2009,56.25,51.85714286,41.5,9.25,39.65,4.355714286
10/18/2009,56.25,52.07142857,41.5,9.25,39.65,4.437142857
10/19/2009,56.25,52.28571429,41.5,9.25,39.65,4.518571429
10/20/2009,56.25,52.5,41.5,9.25,39.65,4.6
10/21/2009,56.03571429,52.5,41.5,9.107142857,39.65,4.588571429
10/22/2009,55.82142857,52.5,41.5,8.964285714,39.65,4.577142857
10/23/2009,55.60714286,52.5,41.5,8.821428571,39.65,4.565714286
10/24/2009,55.39285714,52.5,41.5,8.678571429,39.65,4.554285714
10/25/2009,55.17857143,52.5,41.5,8.535714286,39.65,4.542857143
10/26/2009,54.96428571,52.5,41.5,8.392857143,39.65,4.531428571
10/27/2009,54.75,52.5,41.5,8.25,39.65,4.52
10/28/2009,54.625,52.375,41.375,8.25,39.65,4.51625
10/29/2009,54.5,52.25,41.25,8.25,39.65,4.5125
10/30/2009,54.375,52.125,41.125,8.25,39.65,4.50875
10/31/2009,54.25,52,41,8.25,39.65,4.505
11/1/2009,54.125,51.875,40.875,8.25,39.65,4.50125
11/2/2009,54,51.75,40.75,8.25,39.65,4.4975
11/3/2009,53.875,51.625,40.625,8.25,39.65,4.49375
11/4/2009,53.75,51.5,40.5,8.25,39.65,4.49
11/5/2009,53.75,51.5,40.5,8.25,39.65,4.361428571
11/6/2009,53.75,51.5,40.5,8.25,39.65,4.232857143
11/7/2009,53.75,51.5,40.5,8.25,39.65,4.104285714
11/8/2009,53.75,51.5,40.5,8.25,39.65,3.975714286
11/9/2009,53.75,51.5,40.5,8.25,39.65,3.847142857
11/10/2009,53.75,51.5,40.5,8.25,39.65,3.718571429
11/11/2009,53.75,51.5,40.5,8.25,39.65,3.59
11/12/2009,53.8,51.36428571,40.5,8.264285714,39.72142857,3.611428571
11/13/2009,53.85,51.22857143,40.5,8.278571429,39.79285714,3.632857143
11/14/2009,53.9,51.09285714,40.5,8.292857143,39.86428571,3.654285714
11/15/2009,53.95,50.95714286,40.5,8.307142857,39.93571429,3.675714286
11/16/2009,54,50.82142857,40.5,8.321428571,40.00714286,3.697142857
11/17/2009,54.05,50.68571429,40.5,8.335714286,40.07857143,3.718571429
11/18/2009,54.1,50.55,40.5,8.35,40.15,3.74
11/19/2009,54.1,50.55,40.5,8.35,40.15,3.783076923
11/20/2009,54.1,50.55,40.5,8.35,40.15,3.826153846
11/21/2009,54.1,50.55,40.5,8.35,40.15,3.869230769
11/22/2009,54.1,50.55,40.5,8.35,40.15,3.912307692
11/23/2009,54.1,50.55,40.5,8.35,40.15,3.955384615
11/24/2009,54.1,50.55,40.5,8.35,40.15,3.998461538
11/25/2009,54.1,50.55,40.5,8.35,40.15,4.041538462
11/26/2009,54.1,50.55,40.5,8.35,40.15,4.084615385
11/27/2009,54.1,50.55,40.5,8.35,40.15,4.127692308
11/28/2009,54.1,50.55,40.5,8.35,40.15,4.170769231
11/29/2009,54.1,50.55,40.5,8.35,40.15,4.213846154
11/30/2009,54.1,50.55,40.5,8.35,40.15,4.256923077
12/1/2009,54.1,50.55,40.5,8.35,40.15,4.3
12/2/2009,54.42142857,51.40714286,41.28571429,8.442857143,40.15714286,4.414285714
12/3/2009,54.74285714,52.26428571,42.07142857,8.535714286,40.16428571,4.528571429
12/4/2009,55.06428571,53.12142857,42.85714286,8.628571429,40.17142857,4.642857143
12/5/2009,55.38571429,53.97857143,43.64285714,8.721428571,40.17857143,4.757142857
12/6/2009,55.70714286,54.83571429,44.42857143,8.814285714,40.18571429,4.871428571
12/7/2009,56.02857143,55.69285714,45.21428571,8.907142857,40.19285714,4.985714286
12/8/2009,56.35,56.55,46,9,40.2,5.1
12/9/2009,56.49285714,56.55,46,9.071428571,40.2,5.161428571
12/10/2009,56.63571429,56.55,46,9.142857143,40.2,5.222857143
12/11/2009,56.77857143,56.55,46,9.214285714,40.2,5.284285714
12/12/2009,56.92142857,56.55,46,9.285714286,40.2,5.345714286
12/13/2009,57.06428571,56.55,46,9.357142857,40.2,5.407142857
12/14/2009,57.20714286,56.55,46,9.428571429,40.2,5.468571429
12/15/2009,57.35,56.55,46,9.5,40.2,5.53
12/16/2009,57.35,56.55,46,9.5,40.2,5.534285714
12/17/2009,57.35,56.55,46,9.5,40.2,5.538571429
12/18/2009,57.35,56.55,46,9.5,40.2,5.542857143
12/19/2009,57.35,56.55,46,9.5,40.2,5.547142857
12/20/2009,57.35,56.55,46,9.5,40.2,5.551428571
12/21/2009,57.35,56.55,46,9.5,40.2,5.555714286
12/22/2009,57.35,56.55,46,9.5,40.2,5.56
12/23/2009,57.35,56.55,46,9.6,40.2,5.624285714
12/24/2009,57.35,56.55,46,9.7,40.2,5.688571429
12/25/2009,57.35,56.55,46,9.8,40.2,5.752857143
12/26/2009,57.35,56.55,46,9.9,40.2,5.817142857
12/27/2009,57.35,56.55,46,10,40.2,5.881428571
12/28/2009,57.35,56.55,46,10.1,40.2,5.945714286
12/29/2009,57.35,56.55,46,10.2,40.2,6.01
12/30/2009,57.35,56.69285714,46,10.27142857,40.2,6.035714286
12/31/2009,57.35,56.83571429,46,10.34285714,40.2,6.061428571
1/1/2010,57.35,56.97857143,46,10.41428571,40.2,6.087142857
1/2/2010,57.35,57.12142857,46,10.48571429,40.2,6.112857143
1/3/2010,57.35,57.26428571,46,10.55714286,40.2,6.138571429
1/4/2010,57.35,57.40714286,46,10.62857143,40.2,6.164285714
1/5/2010,57.35,57.55,46,10.7,40.2,6.19
1/6/2010,57.35,57.55,46,10.7,40.2,6.101428571
1/7/2010,57.35,57.55,46,10.7,40.2,6.012857143
1/8/2010,57.35,57.55,46,10.7,40.2,5.924285714
1/9/2010,57.35,57.55,46,10.7,40.2,5.835714286
1/10/2010,57.35,57.55,46,10.7,40.2,5.747142857
1/11/2010,57.35,57.55,46,10.7,40.2,5.658571429
1/12/2010,57.35,57.55,46,10.7,40.2,5.57
1/13/2010,57.49285714,57.55,46,10.72857143,40.2,5.561428571
1/14/2010,57.63571429,57.55,46,10.75714286,40.2,5.552857143
1/15/2010,57.77857143,57.55,46,10.78571429,40.2,5.544285714
1/16/2010,57.92142857,57.55,46,10.81428571,40.2,5.535714286
1/17/2010,58.06428571,57.55,46,10.84285714,40.2,5.527142857
1/18/2010,58.20714286,57.55,46,10.87142857,40.2,5.518571429
1/19/2010,58.35,57.55,46,10.9,40.2,5.51
1/20/2010,58.35,57.83571429,46,10.9,40.2,5.524285714
1/21/2010,58.35,58.12142857,46,10.9,40.2,5.538571429
1/22/2010,58.35,58.40714286,46,10.9,40.2,5.552857143
1/23/2010,58.35,58.69285714,46,10.9,40.2,5.567142857
1/24/2010,58.35,58.97857143,46,10.9,40.2,5.581428571
1/25/2010,58.35,59.26428571,46,10.9,40.2,5.595714286
1/26/2010,58.35,59.55,46,10.9,40.2,5.61
1/27/2010,58.35,59.95,46,10.975,40.2,5.61
1/28/2010,58.35,60.35,46,11.05,40.2,5.61
1/29/2010,58.35,60.75,46,11.125,40.2,5.61
1/30/2010,58.35,61.15,46,11.2,40.2,5.61
1/31/2010,58.35,61.55,46,11.275,40.2,5.61
2/1/2010,58.35,61.95,46,11.35,40.2,5.61
2/2/2010,58.35,62.35,46,11.425,40.2,5.61
2/3/2010,58.35,62.75,46,11.5,40.2,5.61
2/4/2010,58.35,63.15,46,11.575,40.2,5.61
2/5/2010,58.35,63.55,46,11.65,40.2,5.61
2/6/2010,58.35,63.55,46,11.79285714,40.2,5.591428571
2/7/2010,58.35,63.55,46,11.93571429,40.2,5.572857143
2/8/2010,58.35,63.55,46,12.07857143,40.2,5.554285714
2/9/2010,58.35,63.55,46,12.22142857,40.2,5.535714286
2/10/2010,58.35,63.55,46,12.36428571,40.2,5.517142857
2/11/2010,58.35,63.55,46,12.50714286,40.2,5.498571429
2/12/2010,58.35,63.55,46,12.65,40.2,5.48
2/13/2010,58.20714286,63.55,46,12.53571429,40.2,5.425714286
2/14/2010,58.06428571,63.55,46,12.42142857,40.2,5.371428571
2/15/2010,57.92142857,63.55,46,12.30714286,40.2,5.317142857
2/16/2010,57.77857143,63.55,46,12.19285714,40.2,5.262857143
2/17/2010,57.63571429,63.55,46,12.07857143,40.2,5.208571429
2/18/2010,57.49285714,63.55,46,11.96428571,40.2,5.154285714
2/19/2010,57.35,63.55,46,11.85,40.2,5.1
2/20/2010,57.35,63.55,46,11.88571429,40.2,5.051428571
2/21/2010,57.35,63.55,46,11.92142857,40.2,5.002857143
2/22/2010,57.35,63.55,46,11.95714286,40.2,4.954285714
2/23/2010,57.35,63.55,46,11.99285714,40.2,4.905714286
2/24/2010,57.35,63.55,46,12.02857143,40.2,4.857142857
2/25/2010,57.35,63.55,46,12.06428571,40.2,4.808571429
2/26/2010,57.35,63.55,46,12.1,40.2,4.76
2/27/2010,59.01666667,64.13333333,46.58333333,12.18333333,40.2,4.783333333
2/28/2010,60.68333333,64.71666667,47.16666667,12.26666667,40.2,4.806666667
3/1/2010,62.35,65.3,47.75,12.35,40.2,4.83
3/2/2010,62.225,64.9875,47.75,12.35,40.2,4.79
3/3/2010,62.1,64.675,47.75,12.35,40.2,4.75
3/4/2010,61.975,64.3625,47.75,12.35,40.2,4.71
3/5/2010,61.85,64.05,47.75,12.35,40.2,4.67
3/6/2010,61.725,63.7375,47.75,12.35,40.2,4.63
3/7/2010,61.6,63.425,47.75,12.35,40.2,4.59
3/8/2010,61.475,63.1125,47.75,12.35,40.2,4.55
3/9/2010,61.35,62.8,47.75,12.35,40.2,4.51
3/10/2010,61.35,62.8,47.75,12.35,40.2,4.491428571
3/11/2010,61.35,62.8,47.75,12.35,40.2,4.472857143
3/12/2010,61.35,62.8,47.75,12.35,40.2,4.454285714
3/13/2010,61.35,62.8,47.75,12.35,40.2,4.435714286
3/14/2010,61.35,62.8,47.75,12.35,40.2,4.417142857
3/15/2010,61.35,62.8,47.75,12.35,40.2,4.398571429
3/16/2010,61.35,62.8,47.75,12.35,40.2,4.38
3/17/2010,61.35,62.8,47.75,12.35,40.2,4.337142857
3/18/2010,61.35,62.8,47.75,12.35,40.2,4.294285714
3/19/2010,61.35,62.8,47.75,12.35,40.2,4.251428571
3/20/2010,61.35,62.8,47.75,12.35,40.2,4.208571429
3/21/2010,61.35,62.8,47.75,12.35,40.2,4.165714286
3/22/2010,61.35,62.8,47.75,12.35,40.2,4.122857143
3/23/2010,61.35,62.8,47.75,12.35,40.2,4.08
3/24/2010,61.31428571,62.8,47.75,12.36428571,40.2,4.038571429
3/25/2010,61.27857143,62.8,47.75,12.37857143,40.2,3.997142857
3/26/2010,61.24285714,62.8,47.75,12.39285714,40.2,3.955714286
3/27/2010,61.20714286,62.8,47.75,12.40714286,40.2,3.914285714
3/28/2010,61.17142857,62.8,47.75,12.42142857,40.2,3.872857143
3/29/2010,61.13571429,62.8,47.75,12.43571429,40.2,3.831428571
3/30/2010,61.1,62.8,47.75,12.45,40.2,3.79
3/31/2010,61.1,62.425,47.59375,12.45,40.2,3.82625
4/1/2010,61.1,62.05,47.4375,12.45,40.2,3.8625
4/2/2010,61.1,61.675,47.28125,12.45,40.2,3.89875
4/3/2010,61.1,61.3,47.125,12.45,40.2,3.935
4/4/2010,61.1,60.925,46.96875,12.45,40.2,3.97125
4/5/2010,61.1,60.55,46.8125,12.45,40.2,4.0075
4/6/2010,61.1,60.175,46.65625,12.45,40.2,4.04375
4/7/2010,61.1,59.8,46.5,12.45,40.2,4.08
4/8/2010,61.24285714,59.8,46.5,12.45,40.2,4.09
4/9/2010,61.38571429,59.8,46.5,12.45,40.2,4.1
4/10/2010,61.52857143,59.8,46.5,12.45,40.2,4.11
4/11/2010,61.67142857,59.8,46.5,12.45,40.2,4.12
4/12/2010,61.81428571,59.8,46.5,12.45,40.2,4.13
4/13/2010,61.95714286,59.8,46.5,12.45,40.2,4.14
4/14/2010,62.1,59.8,46.5,12.45,40.2,4.15
4/15/2010,62.38571429,59.94285714,46.5,12.41428571,40.2,4.122857143
4/16/2010,62.67142857,60.08571429,46.5,12.37857143,40.2,4.095714286
4/17/2010,62.95714286,60.22857143,46.5,12.34285714,40.2,4.068571429
4/18/2010,63.24285714,60.37142857,46.5,12.30714286,40.2,4.041428571
4/19/2010,63.52857143,60.51428571,46.5,12.27142857,40.2,4.014285714
4/20/2010,63.81428571,60.65714286,46.5,12.23571429,40.2,3.987142857
4/21/2010,64.1,60.8,46.5,12.2,40.2,3.96
4/22/2010,64.17142857,60.8,46.5,12.14285714,40.2,3.992857143
4/23/2010,64.24285714,60.8,46.5,12.08571429,40.2,4.025714286
4/24/2010,64.31428571,60.8,46.5,12.02857143,40.2,4.058571429
4/25/2010,64.38571429,60.8,46.5,11.97142857,40.2,4.091428571
4/26/2010,64.45714286,60.8,46.5,11.91428571,40.2,4.124285714
4/27/2010,64.52857143,60.8,46.5,11.85714286,40.2,4.157142857
4/28/2010,64.6,60.8,46.5,11.8,40.2,4.19
4/29/2010,64.6,60.8,46.5,11.8,40.2,4.151666667
4/30/2010,64.6,60.8,46.5,11.8,40.2,4.113333333
5/1/2010,64.6,60.8,46.5,11.8,40.2,4.075
5/2/2010,64.6,60.8,46.5,11.8,40.2,4.036666667
5/3/2010,64.6,60.8,46.5,11.8,40.2,3.998333333
5/4/2010,64.6,60.8,46.5,11.8,40.2,3.96
5/5/2010,64.6,60.8,46.5,11.8,40.2,3.987142857
5/6/2010,64.6,60.8,46.5,11.8,40.2,4.014285714
5/7/2010,64.6,60.8,46.5,11.8,40.2,4.041428571
5/8/2010,64.6,60.8,46.5,11.8,40.2,4.068571429
5/9/2010,64.6,60.8,46.5,11.8,40.2,4.095714286
5/10/2010,64.6,60.8,46.5,11.8,40.2,4.122857143
5/11/2010,64.6,60.8,46.5,11.8,40.2,4.15
5/12/2010,64.6,60.8,46.5,11.8,40.2,4.188571429
5/13/2010,64.6,60.8,46.5,11.8,40.2,4.227142857
5/14/2010,64.6,60.8,46.5,11.8,40.2,4.265714286
5/15/2010,64.6,60.8,46.5,11.8,40.2,4.304285714
5/16/2010,64.6,60.8,46.5,11.8,40.2,4.342857143
5/17/2010,64.6,60.8,46.5,11.8,40.2,4.381428571
5/18/2010,64.6,60.8,46.5,11.8,40.2,4.42
5/19/2010,64.6,60.64285714,46.5,11.81428571,40.2,4.371428571
5/20/2010,64.6,60.48571429,46.5,11.82857143,40.2,4.322857143
5/21/2010,64.6,60.32857143,46.5,11.84285714,40.2,4.274285714
5/22/2010,64.6,60.17142857,46.5,11.85714286,40.2,4.225714286
5/23/2010,64.6,60.01428571,46.5,11.87142857,40.2,4.177142857
5/24/2010,64.6,59.85714286,46.5,11.88571429,40.2,4.128571429
5/25/2010,64.6,59.7,46.5,11.9,40.2,4.08
5/26/2010,64.91,59.91333333,46.50666667,11.97,40.20333333,4.124666667
5/27/2010,65.22,60.12666667,46.51333333,12.04,40.20666667,4.169333333
5/28/2010,65.53,60.34,46.52,12.11,40.21,4.214
5/29/2010,65.84,60.55333333,46.52666667,12.18,40.21333333,4.258666667
5/30/2010,66.15,60.76666667,46.53333333,12.25,40.21666667,4.303333333
5/31/2010,66.46,60.98,46.54,12.32,40.22,4.348
6/1/2010,66.77,61.19333333,46.54666667,12.39,40.22333333,4.392666667
6/2/2010,67.08,61.40666667,46.55333333,12.46,40.22666667,4.437333333
6/3/2010,67.39,61.62,46.56,12.53,40.23,4.482
6/4/2010,67.7,61.83333333,46.56666667,12.6,40.23333333,4.526666667
6/5/2010,68.01,62.04666667,46.57333333,12.67,40.23666667,4.571333333
6/6/2010,68.32,62.26,46.58,12.74,40.24,4.616
6/7/2010,68.63,62.47333333,46.58666667,12.81,40.24333333,4.660666667
6/8/2010,68.94,62.68666667,46.59333333,12.88,40.24666667,4.705333333
6/9/2010,69.25,62.9,46.6,12.95,40.25,4.75
6/10/2010,69.39285714,62.9,46.6,12.96428571,40.25,4.804285714
6/11/2010,69.53571429,62.9,46.6,12.97857143,40.25,4.858571429
6/12/2010,69.67857143,62.9,46.6,12.99285714,40.25,4.912857143
6/13/2010,69.82142857,62.9,46.6,13.00714286,40.25,4.967142857
6/14/2010,69.96428571,62.9,46.6,13.02142857,40.25,5.021428571
6/15/2010,70.10714286,62.9,46.6,13.03571429,40.25,5.075714286
6/16/2010,70.25,62.9,46.6,13.05,40.25,5.13
6/17/2010,70.25,62.9,46.6,13.05,40.25,5.097142857
6/18/2010,70.25,62.9,46.6,13.05,40.25,5.064285714
6/19/2010,70.25,62.9,46.6,13.05,40.25,5.031428571
6/20/2010,70.25,62.9,46.6,13.05,40.25,4.998571429
6/21/2010,70.25,62.9,46.6,13.05,40.25,4.965714286
6/22/2010,70.25,62.9,46.6,13.05,40.25,4.932857143
6/23/2010,70.25,62.9,46.6,13.05,40.25,4.9
6/24/2010,70.25,62.9,46.6,13.15714286,40.25,4.847142857
6/25/2010,70.25,62.9,46.6,13.26428571,40.25,4.794285714
6/26/2010,70.25,62.9,46.6,13.37142857,40.25,4.741428571
6/27/2010,70.25,62.9,46.6,13.47857143,40.25,4.688571429
6/28/2010,70.25,62.9,46.6,13.58571429,40.25,4.635714286
6/29/2010,70.25,62.9,46.6,13.69285714,40.25,4.582857143
6/30/2010,70.25,62.9,46.6,13.8,40.25,4.53
7/1/2010,70.25,62.9,46.6,13.8,40.25,4.583333333
7/2/2010,70.25,62.9,46.6,13.8,40.25,4.636666667
7/3/2010,70.25,62.9,46.6,13.8,40.25,4.69
7/4/2010,70.25,62.9,46.6,13.8,40.25,4.743333333
7/5/2010,70.25,62.9,46.6,13.8,40.25,4.796666667
7/6/2010,70.25,62.9,46.6,13.8,40.25,4.85
7/7/2010,70.25,62.9,46.6,13.87142857,40.25,4.794285714
7/8/2010,70.25,62.9,46.6,13.94285714,40.25,4.738571429
7/9/2010,70.25,62.9,46.6,14.01428571,40.25,4.682857143
7/10/2010,70.25,62.9,46.6,14.08571429,40.25,4.627142857
7/11/2010,70.25,62.9,46.6,14.15714286,40.25,4.571428571
7/12/2010,70.25,62.9,46.6,14.22857143,40.25,4.515714286
7/13/2010,70.25,62.9,46.6,14.3,40.25,4.46
7/14/2010,70.25,62.9,46.6,14.3,40.25,4.478571429
7/15/2010,70.25,62.9,46.6,14.3,40.25,4.497142857
7/16/2010,70.25,62.9,46.6,14.3,40.25,4.515714286
7/17/2010,70.25,62.9,46.6,14.3,40.25,4.534285714
7/18/2010,70.25,62.9,46.6,14.3,40.25,4.552857143
7/19/2010,70.25,62.9,46.6,14.3,40.25,4.571428571
7/20/2010,70.25,62.9,46.6,14.3,40.25,4.59
7/21/2010,70.25,62.85714286,46.6,14.37142857,40.27857143,4.608571429
7/22/2010,70.25,62.81428571,46.6,14.44285714,40.30714286,4.627142857
7/23/2010,70.25,62.77142857,46.6,14.51428571,40.33571429,4.645714286
7/24/2010,70.25,62.72857143,46.6,14.58571429,40.36428571,4.664285714
7/25/2010,70.25,62.68571429,46.6,14.65714286,40.39285714,4.682857143
7/26/2010,70.25,62.64285714,46.6,14.72857143,40.42142857,4.701428571
7/27/2010,70.25,62.6,46.6,14.8,40.45,4.72
7/28/2010,70.25,63.02857143,46.6,14.65714286,40.45,4.728571429
7/29/2010,70.25,63.45714286,46.6,14.51428571,40.45,4.737142857
7/30/2010,70.25,63.88571429,46.6,14.37142857,40.45,4.745714286
7/31/2010,70.25,64.31428571,46.6,14.22857143,40.45,4.754285714
8/1/2010,70.25,64.74285714,46.6,14.08571429,40.45,4.762857143
8/2/2010,70.25,65.17142857,46.6,13.94285714,40.45,4.771428571
8/3/2010,70.25,65.6,46.6,13.8,40.45,4.78
8/4/2010,70.25,65.88571429,46.6,13.87142857,40.45,4.73
8/5/2010,70.25,66.17142857,46.6,13.94285714,40.45,4.68
8/6/2010,70.25,66.45714286,46.6,14.01428571,40.45,4.63
8/7/2010,70.25,66.74285714,46.6,14.08571429,40.45,4.58
8/8/2010,70.25,67.02857143,46.6,14.15714286,40.45,4.53
8/9/2010,70.25,67.31428571,46.6,14.22857143,40.45,4.48
8/10/2010,70.25,67.6,46.6,14.3,40.45,4.43
8/11/2010,70.25,67.88571429,46.6,14.3,40.45,4.408571429
8/12/2010,70.25,68.17142857,46.6,14.3,40.45,4.387142857
8/13/2010,70.25,68.45714286,46.6,14.3,40.45,4.365714286
8/14/2010,70.25,68.74285714,46.6,14.3,40.45,4.344285714
8/15/2010,70.25,69.02857143,46.6,14.3,40.45,4.322857143
8/16/2010,70.25,69.31428571,46.6,14.3,40.45,4.301428571
8/17/2010,70.25,69.6,46.6,14.3,40.45,4.28
8/18/2010,70.25,69.6,46.6,14.3,40.45,4.25
8/19/2010,70.25,69.6,46.6,14.3,40.45,4.22
8/20/2010,70.25,69.6,46.6,14.3,40.45,4.19
8/21/2010,70.25,69.6,46.6,14.3,40.45,4.16
8/22/2010,70.25,69.6,46.6,14.3,40.45,4.13
8/23/2010,70.25,69.6,46.6,14.3,40.45,4.1
8/24/2010,70.25,69.6,46.6,14.3,40.45,4.07
8/25/2010,70.5,69.63125,46.60625,14.3125,40.45,4.0275
8/26/2010,70.75,69.6625,46.6125,14.325,40.45,3.985
8/27/2010,71,69.69375,46.61875,14.3375,40.45,3.9425
8/28/2010,71.25,69.725,46.625,14.35,40.45,3.9
8/29/2010,71.5,69.75625,46.63125,14.3625,40.45,3.8575
8/30/2010,71.75,69.7875,46.6375,14.375,40.45,3.815
8/31/2010,72,69.81875,46.64375,14.3875,40.45,3.7725
9/1/2010,72.25,69.85,46.65,14.4,40.45,3.73
9/2/2010,72.25,69.85,46.72142857,14.4,40.59285714,3.741428571
9/3/2010,72.25,69.85,46.79285714,14.4,40.73571429,3.752857143
9/4/2010,72.25,69.85,46.86428571,14.4,40.87857143,3.764285714
9/5/2010,72.25,69.85,46.93571429,14.4,41.02142857,3.775714286
9/6/2010,72.25,69.85,47.00714286,14.4,41.16428571,3.787142857
9/7/2010,72.25,69.85,47.07857143,14.4,41.30714286,3.798571429
9/8/2010,72.25,69.85,47.15,14.4,41.45,3.81
9/9/2010,72.25,69.85,47.15,14.4,41.45,3.845714286
